condition,correct,example_id,margin,prediction,rank,seed,target
rule_lhs_mismatch,1,454,27.70009994506836,6,1,23,6
consequent_swap,0,455,-21.265108108520508,6,5,23,99
entailed,0,456,-3.5171356201171875,42,3,23,79
fact_mismatch,1,457,30.971176147460938,6,1,23,6
rule_lhs_mismatch,1,458,26.898527145385742,6,1,23,6
consequent_swap,0,459,-27.075271606445312,6,6,23,91
entailed,0,460,-24.577327728271484,6,8,23,91
fact_mismatch,1,461,22.596126556396484,6,1,23,6
rule_lhs_mismatch,1,462,23.67406463623047,6,1,23,6
consequent_swap,1,463,0.061145782470703125,72,1,23,72
entailed,0,464,-23.76536750793457,6,14,23,72
fact_mismatch,1,465,3.1039915084838867,6,1,23,6
rule_lhs_mismatch,1,466,29.050302505493164,6,1,23,6
consequent_swap,0,467,-2.3851356506347656,54,3,23,86
entailed,0,468,-30.402278900146484,6,48,23,84
fact_mismatch,1,469,27.01591682434082,6,1,23,6
rule_lhs_mismatch,1,470,29.5626277923584,6,1,23,6
consequent_swap,0,471,-16.12325668334961,6,2,23,99
entailed,0,472,-7.847675323486328,42,12,23,101
fact_mismatch,1,473,30.610103607177734,6,1,23,6
rule_lhs_mismatch,1,474,31.44333267211914,6,1,23,6
consequent_swap,0,475,-7.180887222290039,15,23,23,73
entailed,0,476,-23.846927642822266,6,2,23,74
fact_mismatch,1,477,31.485401153564453,6,1,23,6
rule_lhs_mismatch,1,478,22.514806747436523,6,1,23,6
consequent_swap,0,479,-18.66616439819336,63,65,23,78
entailed,0,480,-22.50233268737793,6,7,23,81
fact_mismatch,1,481,29.26172637939453,6,1,23,6
rule_lhs_mismatch,1,482,25.821603775024414,6,1,23,6
consequent_swap,0,483,-4.928682327270508,10,9,23,72
entailed,0,484,-23.995891571044922,6,4,23,90
fact_mismatch,1,485,29.373146057128906,6,1,23,6
rule_lhs_mismatch,1,486,32.35203552246094,6,1,23,6
consequent_swap,0,487,-8.051689147949219,46,50,23,94
entailed,0,488,-14.707795143127441,54,79,23,76
fact_mismatch,1,489,17.06230926513672,6,1,23,6
rule_lhs_mismatch,1,490,32.41931915283203,6,1,23,6
consequent_swap,0,491,-1.3163013458251953,16,2,23,89
entailed,0,492,-25.12220001220703,6,4,23,80
fact_mismatch,1,493,33.80762481689453,6,1,23,6
rule_lhs_mismatch,1,494,29.66262435913086,6,1,23,6
consequent_swap,0,495,-42.1572265625,6,87,23,92
entailed,1,496,2.244976043701172,90,1,23,90
fact_mismatch,1,497,30.862716674804688,6,1,23,6
rule_lhs_mismatch,1,498,32.743080139160156,6,1,23,6
consequent_swap,0,499,-27.492538452148438,6,15,23,101
entailed,0,500,-8.8505859375,31,21,23,73
fact_mismatch,1,501,33.80914306640625,6,1,23,6
rule_lhs_mismatch,1,502,35.354881286621094,6,1,23,6
consequent_swap,0,503,-18.181241989135742,6,59,23,102
entailed,0,504,-6.221344947814941,6,5,23,80
fact_mismatch,1,505,26.892581939697266,6,1,23,6
rule_lhs_mismatch,1,506,35.92369079589844,6,1,23,6
consequent_swap,0,507,-24.867630004882812,6,13,23,72
entailed,0,508,-1.1002264022827148,42,2,23,80
fact_mismatch,1,509,30.86404800415039,6,1,23,6
rule_lhs_mismatch,0,510,-15.434966087341309,89,36,23,6
consequent_swap,0,511,-6.990246772766113,40,7,23,88
entailed,0,512,-32.57772445678711,6,26,23,87
fact_mismatch,1,513,31.243221282958984,6,1,23,6
rule_lhs_mismatch,1,514,28.51852035522461,6,1,23,6
consequent_swap,0,515,-27.536117553710938,6,12,23,93
entailed,0,516,-35.1934928894043,6,36,23,72
fact_mismatch,1,517,30.08303451538086,6,1,23,6
rule_lhs_mismatch,1,518,31.39529037475586,6,1,23,6
consequent_swap,0,519,-0.5330886840820312,64,4,23,80
entailed,0,520,-5.767873764038086,54,3,23,89
fact_mismatch,1,521,20.86216926574707,6,1,23,6
rule_lhs_mismatch,1,522,22.015050888061523,6,1,23,6
consequent_swap,0,523,-22.874134063720703,6,7,23,93
entailed,0,524,-45.403045654296875,6,54,23,95
fact_mismatch,1,525,29.43004608154297,6,1,23,6
rule_lhs_mismatch,1,526,32.16025924682617,6,1,23,6
consequent_swap,0,527,-26.303104400634766,6,6,23,81
entailed,0,528,-4.904475212097168,33,6,23,74
fact_mismatch,1,529,32.871212005615234,6,1,23,6
rule_lhs_mismatch,1,530,21.039445877075195,6,1,23,6
consequent_swap,0,531,-28.059280395507812,6,26,23,97
entailed,0,532,-9.633090019226074,43,33,23,97
fact_mismatch,1,533,32.26807403564453,6,1,23,6
rule_lhs_mismatch,1,534,28.758544921875,6,1,23,6
consequent_swap,0,535,-25.06940460205078,6,3,23,89
entailed,0,536,-8.53683853149414,10,10,23,101
fact_mismatch,1,537,19.892915725708008,6,1,23,6
rule_lhs_mismatch,1,538,26.326398849487305,6,1,23,6
consequent_swap,0,539,-38.50214385986328,6,79,23,92
entailed,0,540,-27.706478118896484,6,9,23,91
fact_mismatch,1,541,30.831398010253906,6,1,23,6
rule_lhs_mismatch,1,542,2.7624330520629883,6,1,23,6
consequent_swap,0,543,-12.434186935424805,54,28,23,81
entailed,1,544,2.868454933166504,80,1,23,80
fact_mismatch,1,545,33.45618438720703,6,1,23,6
rule_lhs_mismatch,1,546,30.521360397338867,6,1,23,6
consequent_swap,0,547,-6.332638740539551,54,4,23,88
entailed,0,548,-26.589439392089844,6,20,23,72
fact_mismatch,1,549,22.557430267333984,6,1,23,6
rule_lhs_mismatch,1,550,32.24047088623047,6,1,23,6
consequent_swap,0,551,-41.32056427001953,6,93,23,78
entailed,0,552,-8.506802558898926,15,17,23,81
fact_mismatch,1,553,31.49622344970703,6,1,23,6
rule_lhs_mismatch,1,554,30.119216918945312,6,1,23,6
consequent_swap,0,555,-6.5904436111450195,6,2,23,71
entailed,0,556,-8.051689147949219,46,50,23,94
fact_mismatch,1,557,31.90486717224121,6,1,23,6
rule_lhs_mismatch,1,558,30.049713134765625,6,1,23,6
consequent_swap,0,559,-23.044748306274414,6,22,23,91
entailed,0,560,-26.022199630737305,6,89,23,85
fact_mismatch,1,561,30.00738525390625,6,1,23,6
rule_lhs_mismatch,1,562,31.460250854492188,6,1,23,6
consequent_swap,0,563,-1.074814796447754,6,2,23,83
entailed,0,564,-8.509346961975098,54,14,23,92
fact_mismatch,1,565,19.000591278076172,6,1,23,6
rule_lhs_mismatch,1,566,26.59855079650879,6,1,23,6
consequent_swap,0,567,-21.751277923583984,6,3,23,89
entailed,0,568,-26.972414016723633,6,16,23,75
fact_mismatch,1,569,29.491226196289062,6,1,23,6
rule_lhs_mismatch,1,570,28.455703735351562,6,1,23,6
consequent_swap,0,571,-28.46556282043457,6,17,23,75
entailed,0,572,-11.624798774719238,6,10,23,101
fact_mismatch,1,573,29.846115112304688,6,1,23,6
rule_lhs_mismatch,1,574,29.268787384033203,6,1,23,6
consequent_swap,0,575,-33.81619644165039,6,74,23,82
entailed,0,576,-38.47785186767578,6,98,23,85
fact_mismatch,1,577,27.17043113708496,6,1,23,6
rule_lhs_mismatch,1,578,29.871381759643555,6,1,23,6
consequent_swap,0,579,-29.41558074951172,6,10,23,86
entailed,0,580,-17.578439712524414,6,28,23,97
fact_mismatch,1,581,28.848392486572266,6,1,23,6
rule_lhs_mismatch,1,582,35.708717346191406,6,1,23,6
consequent_swap,0,583,-22.40087890625,6,6,23,86
entailed,0,584,-42.387718200683594,6,40,23,87
fact_mismatch,1,585,22.737152099609375,6,1,23,6
rule_lhs_mismatch,1,586,23.587677001953125,6,1,23,6
consequent_swap,0,587,-23.66401481628418,6,82,23,85
entailed,0,588,-7.911703586578369,38,16,23,84
fact_mismatch,1,589,32.63380432128906,6,1,23,6
rule_lhs_mismatch,1,590,24.912181854248047,6,1,23,6
consequent_swap,1,591,4.929757118225098,91,1,23,91
entailed,0,592,-3.350130081176758,24,4,23,93
fact_mismatch,1,593,27.355348587036133,6,1,23,6
rule_lhs_mismatch,1,594,29.080078125,6,1,23,6
consequent_swap,0,595,-21.834449768066406,6,13,23,93
entailed,0,596,-20.8787899017334,6,7,23,80
fact_mismatch,1,597,32.753273010253906,6,1,23,6
rule_lhs_mismatch,1,598,30.650436401367188,6,1,23,6
consequent_swap,0,599,-22.619117736816406,6,2,23,90
entailed,0,600,-28.539262771606445,6,29,23,94
fact_mismatch,1,601,29.886093139648438,6,1,23,6
rule_lhs_mismatch,1,602,31.39902687072754,6,1,23,6
consequent_swap,0,603,-9.372968673706055,23,36,23,96
entailed,0,604,-6.476008415222168,58,6,23,100
fact_mismatch,1,605,31.266679763793945,6,1,23,6
rule_lhs_mismatch,1,606,28.982681274414062,6,1,23,6
consequent_swap,0,607,-9.372968673706055,23,36,23,96
entailed,0,608,-26.04128646850586,6,18,23,94
fact_mismatch,1,609,28.911190032958984,6,1,23,6
rule_lhs_mismatch,1,610,23.19670867919922,6,1,23,6
consequent_swap,0,611,-32.75994110107422,6,31,23,87
entailed,0,612,-24.19599723815918,6,31,23,95
fact_mismatch,1,613,28.1973876953125,6,1,23,6
rule_lhs_mismatch,1,614,28.158924102783203,6,1,23,6
consequent_swap,0,615,-35.962379455566406,6,73,23,82
entailed,0,616,-2.9198856353759766,6,2,23,89
fact_mismatch,1,617,31.772642135620117,6,1,23,6
rule_lhs_mismatch,1,618,30.777978897094727,6,1,23,6
consequent_swap,0,619,-15.288923263549805,6,2,23,74
entailed,0,620,-29.172941207885742,6,22,23,72
fact_mismatch,1,621,18.371105194091797,6,1,23,6
rule_lhs_mismatch,0,622,-5.352158069610596,46,18,23,6
consequent_swap,0,623,-24.154071807861328,6,31,23,94
entailed,0,624,-9.610576629638672,57,22,23,98
fact_mismatch,1,625,29.674592971801758,6,1,23,6
rule_lhs_mismatch,1,626,28.82111358642578,6,1,23,6
consequent_swap,0,627,-29.097753524780273,6,30,23,100
entailed,0,628,-32.16299057006836,6,93,23,78
fact_mismatch,1,629,31.8106746673584,6,1,23,6
rule_lhs_mismatch,1,630,28.444629669189453,6,1,23,6
consequent_swap,0,631,-24.251117706298828,6,10,23,81
entailed,0,632,-6.479182720184326,58,12,23,100
fact_mismatch,1,633,31.876667022705078,6,1,23,6
rule_lhs_mismatch,1,634,30.95203399658203,6,1,23,6
consequent_swap,0,635,-1.1002264022827148,42,2,23,80
entailed,0,636,-5.005393028259277,16,2,23,89
fact_mismatch,1,637,28.67738914489746,6,1,23,6
rule_lhs_mismatch,1,638,31.146364212036133,6,1,23,6
consequent_swap,0,639,-31.470375061035156,6,16,23,93
entailed,0,640,-24.00043487548828,6,7,23,91
fact_mismatch,1,641,32.558921813964844,6,1,23,6
rule_lhs_mismatch,1,642,29.316848754882812,6,1,23,6
consequent_swap,0,643,-35.51924514770508,6,9,23,89
entailed,0,644,-32.57772445678711,6,26,23,87
fact_mismatch,1,645,30.78854751586914,6,1,23,6
rule_lhs_mismatch,1,646,21.96704864501953,6,1,23,6
consequent_swap,0,647,-8.320534706115723,15,20,23,81
entailed,0,648,-34.406578063964844,6,25,23,83
fact_mismatch,1,649,30.437183380126953,6,1,23,6
rule_lhs_mismatch,1,650,27.19029426574707,6,1,23,6
consequent_swap,0,651,-27.071683883666992,6,6,23,99
entailed,0,652,-17.021631240844727,6,13,23,75
fact_mismatch,1,653,29.217899322509766,6,1,23,6
rule_lhs_mismatch,1,654,29.096878051757812,6,1,23,6
consequent_swap,0,655,-16.527433395385742,6,47,23,76
entailed,0,656,-9.228048324584961,15,23,23,97
fact_mismatch,1,657,17.357582092285156,6,1,23,6
rule_lhs_mismatch,1,658,30.718502044677734,6,1,23,6
consequent_swap,1,659,6.497794151306152,71,1,23,71
entailed,0,660,-31.27771759033203,6,14,23,86
fact_mismatch,1,661,33.26152420043945,6,1,23,6
rule_lhs_mismatch,1,662,28.542072296142578,6,1,23,6
consequent_swap,0,663,-28.4777889251709,6,20,23,96
entailed,0,664,-7.859963417053223,6,2,23,74
fact_mismatch,1,665,29.57369613647461,6,1,23,6
rule_lhs_mismatch,1,666,33.360660552978516,6,1,23,6
consequent_swap,0,667,-9.698385238647461,54,20,23,97
entailed,0,668,-14.178010940551758,63,39,23,78
fact_mismatch,1,669,25.85916519165039,6,1,23,6
rule_lhs_mismatch,1,670,28.4112548828125,6,1,23,6
consequent_swap,0,671,-28.985618591308594,6,12,23,75
entailed,0,672,-38.45014572143555,6,46,23,95
fact_mismatch,1,673,32.02189254760742,6,1,23,6
rule_lhs_mismatch,1,674,31.64845085144043,6,1,23,6
consequent_swap,0,675,-12.609274864196777,54,15,23,97
entailed,0,676,-39.41686248779297,6,70,23,82
fact_mismatch,1,677,27.693702697753906,6,1,23,6
rule_lhs_mismatch,1,678,31.552852630615234,6,1,23,6
consequent_swap,0,679,-0.002628326416015625,71,2,23,93
entailed,0,680,-23.177597045898438,6,2,23,90
fact_mismatch,1,681,28.82666015625,6,1,23,6
rule_lhs_mismatch,1,682,31.37508773803711,6,1,23,6
consequent_swap,0,683,-17.183847427368164,6,54,23,102
entailed,0,684,-46.339263916015625,6,57,23,95
fact_mismatch,1,685,25.58336639404297,6,1,23,6
rule_lhs_mismatch,1,686,32.22821807861328,6,1,23,6
consequent_swap,0,687,-23.46212387084961,6,9,23,83
entailed,0,688,-45.30563735961914,6,94,23,77
fact_mismatch,1,689,32.91261291503906,6,1,23,6
rule_lhs_mismatch,1,690,4.470816612243652,6,1,23,6
consequent_swap,0,691,-29.490026473999023,6,22,23,87
entailed,0,692,-19.099082946777344,57,75,23,77
fact_mismatch,1,693,29.70790672302246,6,1,23,6
rule_lhs_mismatch,1,694,28.47635269165039,6,1,23,6
consequent_swap,0,695,-9.863521575927734,6,19,23,88
entailed,0,696,-16.527433395385742,6,47,23,76
fact_mismatch,1,697,27.102725982666016,6,1,23,6
rule_lhs_mismatch,1,698,28.19437026977539,6,1,23,6
consequent_swap,0,699,-26.76113510131836,6,33,23,87
entailed,0,700,-28.646421432495117,6,47,23,76
fact_mismatch,1,701,30.223278045654297,6,1,23,6
rule_lhs_mismatch,1,702,32.51907730102539,6,1,23,6
consequent_swap,0,703,-30.129920959472656,6,2,23,74
entailed,0,704,-34.41827392578125,6,45,23,88
fact_mismatch,1,705,27.46652603149414,6,1,23,6
rule_lhs_mismatch,1,706,33.93938446044922,6,1,23,6
consequent_swap,0,707,-31.65829086303711,6,34,23,95
entailed,1,708,3.272064208984375,71,1,23,71
fact_mismatch,1,709,26.820138931274414,6,1,23,6
rule_lhs_mismatch,1,710,31.58553695678711,6,1,23,6
consequent_swap,0,711,-26.589439392089844,6,20,23,72
entailed,0,712,-28.985618591308594,6,12,23,75
fact_mismatch,1,713,25.150596618652344,6,1,23,6
rule_lhs_mismatch,1,714,28.801610946655273,6,1,23,6
consequent_swap,0,715,-21.276159286499023,6,2,23,79
entailed,1,716,2.8322763442993164,89,1,23,89
fact_mismatch,1,717,26.367103576660156,6,1,23,6
rule_lhs_mismatch,1,718,16.062692642211914,6,1,23,6
consequent_swap,0,719,-7.149222373962402,40,27,23,87
entailed,0,720,-2.5344085693359375,17,5,23,74
fact_mismatch,1,721,28.312898635864258,6,1,23,6
rule_lhs_mismatch,1,722,29.407123565673828,6,1,23,6
consequent_swap,0,723,-15.801507949829102,6,16,23,94
entailed,0,724,-23.90028953552246,6,11,23,101
fact_mismatch,1,725,34.704673767089844,6,1,23,6
rule_lhs_mismatch,1,726,32.229576110839844,6,1,23,6
consequent_swap,0,727,-14.026219367980957,15,52,23,95
entailed,0,728,-21.17346954345703,6,2,23,80
fact_mismatch,1,729,19.086889266967773,6,1,23,6
rule_lhs_mismatch,1,730,26.757431030273438,6,1,23,6
consequent_swap,0,731,-21.23615264892578,6,2,23,79
entailed,0,732,-3.5171356201171875,42,3,23,79
fact_mismatch,1,733,28.00164222717285,6,1,23,6
rule_lhs_mismatch,1,734,27.72223663330078,6,1,23,6
consequent_swap,0,735,-8.758430480957031,47,20,23,88
entailed,0,736,-29.07352638244629,6,11,23,101
fact_mismatch,1,737,25.307098388671875,6,1,23,6
rule_lhs_mismatch,1,738,32.03253173828125,6,1,23,6
consequent_swap,0,739,-8.022710800170898,17,22,23,96
entailed,0,740,-21.34510040283203,6,2,23,90
fact_mismatch,1,741,19.13028335571289,6,1,23,6
rule_lhs_mismatch,1,742,29.297847747802734,6,1,23,6
consequent_swap,0,743,-27.93683433532715,6,21,23,96
entailed,0,744,-3.5171356201171875,42,3,23,79
fact_mismatch,1,745,30.252281188964844,6,1,23,6
rule_lhs_mismatch,1,746,29.843364715576172,6,1,23,6
consequent_swap,0,747,-29.293487548828125,6,63,23,102
entailed,0,748,-4.024971008300781,54,5,23,79
fact_mismatch,1,749,32.72130584716797,6,1,23,6
rule_lhs_mismatch,1,750,31.26908302307129,6,1,23,6
consequent_swap,0,751,-23.233217239379883,6,11,23,83
entailed,1,752,2.244976043701172,90,1,23,90
fact_mismatch,1,753,36.04157257080078,6,1,23,6
rule_lhs_mismatch,1,754,25.848663330078125,6,1,23,6
consequent_swap,0,755,-9.372968673706055,23,36,23,96
entailed,0,756,-27.071683883666992,6,6,23,99
fact_mismatch,1,757,28.283615112304688,6,1,23,6
rule_lhs_mismatch,1,758,30.695831298828125,6,1,23,6
consequent_swap,0,759,-8.297293663024902,6,3,23,93
entailed,0,760,-43.20144271850586,6,41,23,71
fact_mismatch,1,761,33.049560546875,6,1,23,6
rule_lhs_mismatch,1,762,33.43873977661133,6,1,23,6
consequent_swap,0,763,-16.20443344116211,6,2,23,89
entailed,0,764,-29.090227127075195,6,44,23,84
fact_mismatch,1,765,30.529388427734375,6,1,23,6
rule_lhs_mismatch,1,766,25.95369529724121,6,1,23,6
consequent_swap,0,767,-28.46556282043457,6,17,23,75
entailed,0,768,-19.28786849975586,6,38,23,78
fact_mismatch,1,769,31.221899032592773,6,1,23,6
rule_lhs_mismatch,1,770,31.384204864501953,6,1,23,6
consequent_swap,0,771,-28.719390869140625,6,21,23,100
entailed,0,772,-19.24372100830078,6,52,23,84
fact_mismatch,1,773,30.202735900878906,6,1,23,6
rule_lhs_mismatch,1,774,28.322114944458008,6,1,23,6
consequent_swap,0,775,-12.478642463684082,57,66,23,77
entailed,0,776,-39.71443557739258,6,90,23,78
fact_mismatch,1,777,24.88336944580078,6,1,23,6
rule_lhs_mismatch,1,778,16.544992446899414,6,1,23,6
consequent_swap,0,779,-15.421589851379395,54,56,23,76
entailed,0,780,-28.032459259033203,6,90,23,77
fact_mismatch,1,781,27.80866813659668,6,1,23,6
rule_lhs_mismatch,1,782,31.381912231445312,6,1,23,6
consequent_swap,1,783,5.269654273986816,93,1,23,93
entailed,0,784,-9.610576629638672,57,22,23,98
fact_mismatch,1,785,29.00640296936035,6,1,23,6
rule_lhs_mismatch,1,786,28.558673858642578,6,1,23,6
consequent_swap,0,787,-14.849090576171875,6,25,23,88
entailed,0,788,-13.344972610473633,54,36,23,82
fact_mismatch,1,789,29.34218978881836,6,1,23,6
rule_lhs_mismatch,1,790,31.784709930419922,6,1,23,6
consequent_swap,0,791,-24.387908935546875,6,5,23,81
entailed,1,792,4.33599853515625,83,1,23,83
fact_mismatch,1,793,35.38764572143555,6,1,23,6
rule_lhs_mismatch,1,794,31.433120727539062,6,1,23,6
consequent_swap,1,795,0.4017496109008789,99,1,23,99
entailed,0,796,-20.402935028076172,6,49,23,97
fact_mismatch,1,797,28.26601791381836,6,1,23,6
rule_lhs_mismatch,1,798,23.11071014404297,6,1,23,6
consequent_swap,0,799,-43.20144271850586,6,41,23,71
entailed,0,800,-45.403045654296875,6,54,23,95
fact_mismatch,1,801,27.393863677978516,6,1,23,6
rule_lhs_mismatch,1,802,24.934711456298828,6,1,23,6
consequent_swap,0,803,-41.14351272583008,6,29,23,94
entailed,0,804,-29.173690795898438,6,19,23,93
fact_mismatch,1,805,13.91448974609375,6,1,23,6
rule_lhs_mismatch,1,806,31.301101684570312,6,1,23,6
consequent_swap,0,807,-36.176021575927734,6,46,23,84
entailed,0,808,-28.931726455688477,6,37,23,87
fact_mismatch,1,809,22.437559127807617,6,1,23,6
rule_lhs_mismatch,1,810,29.504661560058594,6,1,23,6
consequent_swap,0,811,-32.354583740234375,6,30,23,95
entailed,0,812,-23.631427764892578,6,85,23,77
fact_mismatch,1,813,22.161012649536133,6,1,23,6
rule_lhs_mismatch,1,814,27.497732162475586,6,1,23,6
consequent_swap,1,815,3.9741382598876953,71,1,23,71
entailed,0,816,-3.9872055053710938,10,7,23,93
fact_mismatch,1,817,12.275093078613281,6,1,23,6
rule_lhs_mismatch,1,818,28.412752151489258,6,1,23,6
consequent_swap,0,819,-9.75454330444336,58,9,23,100
entailed,0,820,-28.21454620361328,6,4,23,99
fact_mismatch,0,821,-3.080801010131836,54,6,23,6
rule_lhs_mismatch,1,822,27.692550659179688,6,1,23,6
consequent_swap,0,823,-8.656805038452148,6,3,23,80
entailed,0,824,-26.57424545288086,6,15,23,73
fact_mismatch,1,825,29.3655948638916,6,1,23,6
rule_lhs_mismatch,1,826,22.292068481445312,6,1,23,6
consequent_swap,0,827,-6.831872940063477,43,11,23,96
entailed,0,828,-36.54993438720703,6,85,23,77
fact_mismatch,1,829,30.198318481445312,6,1,23,6
rule_lhs_mismatch,1,830,20.438753128051758,6,1,23,6
consequent_swap,0,831,-0.582310676574707,40,2,23,86
entailed,0,832,-17.27505874633789,6,4,23,79
fact_mismatch,1,833,21.504682540893555,6,1,23,6
rule_lhs_mismatch,1,834,25.975727081298828,6,1,23,6
consequent_swap,0,835,-33.8557014465332,6,75,23,92
entailed,0,836,-29.490026473999023,6,22,23,87
fact_mismatch,1,837,31.11861801147461,6,1,23,6
rule_lhs_mismatch,1,838,20.181591033935547,6,1,23,6
consequent_swap,1,839,5.354578971862793,93,1,23,93
entailed,0,840,-28.26618003845215,6,36,23,97
fact_mismatch,1,841,30.859270095825195,6,1,23,6
rule_lhs_mismatch,1,842,24.179832458496094,6,1,23,6
consequent_swap,0,843,-38.01715850830078,6,52,23,97
entailed,0,844,-24.375577926635742,6,14,23,83
fact_mismatch,1,845,30.185291290283203,6,1,23,6
rule_lhs_mismatch,1,846,22.420711517333984,6,1,23,6
consequent_swap,0,847,-34.08852767944336,6,73,23,82
entailed,0,848,-5.330299377441406,6,3,23,99
fact_mismatch,1,849,30.272132873535156,6,1,23,6
rule_lhs_mismatch,1,850,28.003379821777344,6,1,23,6
consequent_swap,0,851,-31.375492095947266,6,46,23,94
entailed,1,852,5.354578971862793,93,1,23,93
fact_mismatch,1,853,31.867347717285156,6,1,23,6
rule_lhs_mismatch,1,854,28.221826553344727,6,1,23,6
consequent_swap,0,855,-7.847675323486328,42,12,23,101
entailed,1,856,2.244976043701172,90,1,23,90
fact_mismatch,1,857,29.422199249267578,6,1,23,6
rule_lhs_mismatch,1,858,32.8817024230957,6,1,23,6
consequent_swap,0,859,-30.17245864868164,6,11,23,86
entailed,0,860,-15.747217178344727,6,31,23,73
fact_mismatch,1,861,19.235300064086914,6,1,23,6
rule_lhs_mismatch,1,862,27.382244110107422,6,1,23,6
consequent_swap,0,863,-36.98255157470703,6,65,23,98
entailed,0,864,-7.180887222290039,15,23,23,73
fact_mismatch,1,865,7.935256004333496,6,1,23,6
rule_lhs_mismatch,1,866,15.23792552947998,6,1,23,6
consequent_swap,0,867,-20.2283992767334,6,40,23,84
entailed,0,868,-13.554254531860352,6,4,23,86
fact_mismatch,1,869,34.16267776489258,6,1,23,6
rule_lhs_mismatch,1,870,24.72259521484375,6,1,23,6
consequent_swap,0,871,-3.419252395629883,6,2,23,79
entailed,0,872,-30.179515838623047,6,14,23,73
fact_mismatch,1,873,25.55773162841797,6,1,23,6
rule_lhs_mismatch,1,874,29.256622314453125,6,1,23,6
consequent_swap,0,875,-16.20443344116211,6,2,23,89
entailed,0,876,-23.90028953552246,6,11,23,101
fact_mismatch,1,877,28.479663848876953,6,1,23,6
rule_lhs_mismatch,1,878,21.48550033569336,6,1,23,6
consequent_swap,0,879,-5.616010665893555,41,5,23,99
entailed,0,880,-24.78925132751465,6,12,23,101
fact_mismatch,1,881,30.819477081298828,6,1,23,6
rule_lhs_mismatch,1,882,26.402301788330078,6,1,23,6
consequent_swap,0,883,-45.30563735961914,6,94,23,77
entailed,0,884,-38.987770080566406,6,98,23,85
fact_mismatch,1,885,26.83979606628418,6,1,23,6
rule_lhs_mismatch,1,886,28.308719635009766,6,1,23,6
consequent_swap,0,887,-12.000181198120117,57,19,23,75
entailed,0,888,-18.879974365234375,6,82,23,85
fact_mismatch,1,889,32.977840423583984,6,1,23,6
rule_lhs_mismatch,1,890,15.076043128967285,6,1,23,6
consequent_swap,0,891,-24.221210479736328,6,26,23,100
entailed,0,892,-35.16932678222656,6,50,23,95
fact_mismatch,1,893,20.256145477294922,6,1,23,6
rule_lhs_mismatch,1,894,32.563087463378906,6,1,23,6
consequent_swap,0,895,-27.615583419799805,6,15,23,83
entailed,0,896,-8.015750885009766,54,20,23,82
fact_mismatch,1,897,23.001968383789062,6,1,23,6
rule_lhs_mismatch,1,898,30.14133644104004,6,1,23,6
consequent_swap,0,899,-26.83173370361328,6,6,23,73
entailed,0,900,-36.176021575927734,6,46,23,84
fact_mismatch,1,901,24.071063995361328,6,1,23,6
rule_lhs_mismatch,1,902,5.896866798400879,6,1,23,6
consequent_swap,0,903,-29.45005226135254,6,28,23,72
entailed,0,904,-39.331600189208984,6,24,23,93
fact_mismatch,1,905,30.21224021911621,6,1,23,6
rule_lhs_mismatch,1,906,28.349523544311523,6,1,23,6
consequent_swap,0,907,-20.026416778564453,6,4,23,89
entailed,0,908,-19.733718872070312,6,39,23,98
fact_mismatch,1,909,28.762447357177734,6,1,23,6
rule_lhs_mismatch,1,910,25.997173309326172,6,1,23,6
consequent_swap,0,911,-24.221210479736328,6,26,23,100
entailed,0,912,-18.0953426361084,6,2,23,74
fact_mismatch,1,913,30.559947967529297,6,1,23,6
rule_lhs_mismatch,1,914,34.23463439941406,6,1,23,6
consequent_swap,0,915,-4.818496227264404,41,21,23,82
entailed,0,916,-5.389043807983398,6,3,23,91
fact_mismatch,1,917,22.887374877929688,6,1,23,6
rule_lhs_mismatch,1,918,32.04219055175781,6,1,23,6
consequent_swap,0,919,-1.548635482788086,71,2,23,86
entailed,0,920,-20.007015228271484,6,29,23,94
fact_mismatch,1,921,29.4442138671875,6,1,23,6
rule_lhs_mismatch,1,922,31.4798641204834,6,1,23,6
consequent_swap,0,923,-29.41558074951172,6,10,23,86
entailed,0,924,-23.482383728027344,6,6,23,99
fact_mismatch,1,925,17.384681701660156,6,1,23,6
rule_lhs_mismatch,1,926,28.732030868530273,6,1,23,6
consequent_swap,0,927,-0.5846881866455078,10,2,23,93
entailed,0,928,-17.834991455078125,6,9,23,71
fact_mismatch,1,929,29.655071258544922,6,1,23,6
rule_lhs_mismatch,1,930,31.948122024536133,6,1,23,6
consequent_swap,0,931,-15.83608627319336,12,72,23,78
entailed,0,932,-38.77923583984375,6,94,23,85
fact_mismatch,1,933,28.461734771728516,6,1,23,6
rule_lhs_mismatch,1,934,32.41775131225586,6,1,23,6
consequent_swap,0,935,-15.869866371154785,54,32,23,76
entailed,0,936,-8.650084495544434,58,13,23,100
fact_mismatch,1,937,32.05590057373047,6,1,23,6
rule_lhs_mismatch,1,938,19.27923583984375,6,1,23,6
consequent_swap,0,939,-12.171899795532227,36,20,23,95
entailed,0,940,-5.881450653076172,25,4,23,91
fact_mismatch,1,941,10.60921859741211,6,1,23,6
rule_lhs_mismatch,1,942,29.97040367126465,6,1,23,6
consequent_swap,0,943,-25.590885162353516,6,51,23,95
entailed,0,944,-15.733474731445312,6,2,23,74
fact_mismatch,1,945,28.48210906982422,6,1,23,6
rule_lhs_mismatch,1,946,30.932279586791992,6,1,23,6
consequent_swap,0,947,-20.9478816986084,6,11,23,73
