condition,correct,delayed_termination,depth,example_id,final_correct,generated_tokens,premature_termination,record_type,seed,step,termination_correct,trajectory_exact,transition_accuracy
partial_diversity,0,,8,37,,,,transition,23,1,,,
partial_diversity,0,,8,37,,,,transition,23,2,,,
partial_diversity,0,,8,37,,,,transition,23,3,,,
partial_diversity,0,,8,37,,,,transition,23,4,,,
partial_diversity,0,,8,37,,,,transition,23,5,,,
partial_diversity,0,,8,37,,,,transition,23,6,,,
partial_diversity,0,,8,37,,,,transition,23,7,,,
partial_diversity,0,,8,37,,,,transition,23,8,,,
partial_diversity,0,,8,38,,,,transition,23,1,,,
partial_diversity,0,,8,38,,,,transition,23,2,,,
partial_diversity,0,,8,38,,,,transition,23,3,,,
partial_diversity,0,,8,38,,,,transition,23,4,,,
partial_diversity,0,,8,38,,,,transition,23,5,,,
partial_diversity,0,,8,38,,,,transition,23,6,,,
partial_diversity,0,,8,38,,,,transition,23,7,,,
partial_diversity,0,,8,38,,,,transition,23,8,,,
partial_diversity,0,,8,39,,,,transition,23,1,,,
partial_diversity,0,,8,39,,,,transition,23,2,,,
partial_diversity,0,,8,39,,,,transition,23,3,,,
partial_diversity,0,,8,39,,,,transition,23,4,,,
partial_diversity,0,,8,39,,,,transition,23,5,,,
partial_diversity,0,,8,39,,,,transition,23,6,,,
partial_diversity,0,,8,39,,,,transition,23,7,,,
partial_diversity,0,,8,39,,,,transition,23,8,,,
partial_diversity,0,,8,40,,,,transition,23,1,,,
partial_diversity,0,,8,40,,,,transition,23,2,,,
partial_diversity,0,,8,40,,,,transition,23,3,,,
partial_diversity,0,,8,40,,,,transition,23,4,,,
partial_diversity,0,,8,40,,,,transition,23,5,,,
partial_diversity,0,,8,40,,,,transition,23,6,,,
partial_diversity,0,,8,40,,,,transition,23,7,,,
partial_diversity,0,,8,40,,,,transition,23,8,,,
partial_diversity,0,,8,41,,,,transition,23,1,,,
partial_diversity,0,,8,41,,,,transition,23,2,,,
partial_diversity,0,,8,41,,,,transition,23,3,,,
partial_diversity,0,,8,41,,,,transition,23,4,,,
partial_diversity,0,,8,41,,,,transition,23,5,,,
partial_diversity,0,,8,41,,,,transition,23,6,,,
partial_diversity,0,,8,41,,,,transition,23,7,,,
partial_diversity,0,,8,41,,,,transition,23,8,,,
partial_diversity,0,,8,42,,,,transition,23,1,,,
partial_diversity,0,,8,42,,,,transition,23,2,,,
partial_diversity,0,,8,42,,,,transition,23,3,,,
partial_diversity,0,,8,42,,,,transition,23,4,,,
partial_diversity,0,,8,42,,,,transition,23,5,,,
partial_diversity,0,,8,42,,,,transition,23,6,,,
partial_diversity,0,,8,42,,,,transition,23,7,,,
partial_diversity,0,,8,42,,,,transition,23,8,,,
partial_diversity,0,,8,43,,,,transition,23,1,,,
partial_diversity,0,,8,43,,,,transition,23,2,,,
partial_diversity,0,,8,43,,,,transition,23,3,,,
partial_diversity,0,,8,43,,,,transition,23,4,,,
partial_diversity,0,,8,43,,,,transition,23,5,,,
partial_diversity,0,,8,43,,,,transition,23,6,,,
partial_diversity,0,,8,43,,,,transition,23,7,,,
partial_diversity,0,,8,43,,,,transition,23,8,,,
partial_diversity,0,,8,44,,,,transition,23,1,,,
partial_diversity,0,,8,44,,,,transition,23,2,,,
partial_diversity,0,,8,44,,,,transition,23,3,,,
partial_diversity,0,,8,44,,,,transition,23,4,,,
partial_diversity,0,,8,44,,,,transition,23,5,,,
partial_diversity,0,,8,44,,,,transition,23,6,,,
partial_diversity,0,,8,44,,,,transition,23,7,,,
partial_diversity,0,,8,44,,,,transition,23,8,,,
partial_diversity,0,,8,45,,,,transition,23,1,,,
partial_diversity,0,,8,45,,,,transition,23,2,,,
partial_diversity,0,,8,45,,,,transition,23,3,,,
partial_diversity,0,,8,45,,,,transition,23,4,,,
partial_diversity,0,,8,45,,,,transition,23,5,,,
partial_diversity,0,,8,45,,,,transition,23,6,,,
partial_diversity,0,,8,45,,,,transition,23,7,,,
partial_diversity,0,,8,45,,,,transition,23,8,,,
partial_diversity,0,,8,46,,,,transition,23,1,,,
partial_diversity,0,,8,46,,,,transition,23,2,,,
partial_diversity,0,,8,46,,,,transition,23,3,,,
partial_diversity,0,,8,46,,,,transition,23,4,,,
partial_diversity,0,,8,46,,,,transition,23,5,,,
partial_diversity,0,,8,46,,,,transition,23,6,,,
partial_diversity,0,,8,46,,,,transition,23,7,,,
partial_diversity,0,,8,46,,,,transition,23,8,,,
partial_diversity,0,,8,47,,,,transition,23,1,,,
partial_diversity,0,,8,47,,,,transition,23,2,,,
partial_diversity,0,,8,47,,,,transition,23,3,,,
partial_diversity,0,,8,47,,,,transition,23,4,,,
partial_diversity,0,,8,47,,,,transition,23,5,,,
partial_diversity,0,,8,47,,,,transition,23,6,,,
partial_diversity,0,,8,47,,,,transition,23,7,,,
partial_diversity,0,,8,47,,,,transition,23,8,,,
partial_diversity,0,,8,48,,,,transition,23,1,,,
partial_diversity,0,,8,48,,,,transition,23,2,,,
partial_diversity,0,,8,48,,,,transition,23,3,,,
partial_diversity,0,,8,48,,,,transition,23,4,,,
partial_diversity,0,,8,48,,,,transition,23,5,,,
partial_diversity,0,,8,48,,,,transition,23,6,,,
partial_diversity,0,,8,48,,,,transition,23,7,,,
partial_diversity,0,,8,48,,,,transition,23,8,,,
partial_diversity,0,,8,49,,,,transition,23,1,,,
partial_diversity,0,,8,49,,,,transition,23,2,,,
partial_diversity,0,,8,49,,,,transition,23,3,,,
partial_diversity,0,,8,49,,,,transition,23,4,,,
partial_diversity,0,,8,49,,,,transition,23,5,,,
partial_diversity,0,,8,49,,,,transition,23,6,,,
partial_diversity,0,,8,49,,,,transition,23,7,,,
partial_diversity,0,,8,49,,,,transition,23,8,,,
partial_diversity,0,,8,50,,,,transition,23,1,,,
partial_diversity,0,,8,50,,,,transition,23,2,,,
partial_diversity,0,,8,50,,,,transition,23,3,,,
partial_diversity,0,,8,50,,,,transition,23,4,,,
partial_diversity,0,,8,50,,,,transition,23,5,,,
partial_diversity,0,,8,50,,,,transition,23,6,,,
partial_diversity,0,,8,50,,,,transition,23,7,,,
partial_diversity,0,,8,50,,,,transition,23,8,,,
partial_diversity,0,,8,51,,,,transition,23,1,,,
partial_diversity,0,,8,51,,,,transition,23,2,,,
partial_diversity,0,,8,51,,,,transition,23,3,,,
partial_diversity,0,,8,51,,,,transition,23,4,,,
partial_diversity,0,,8,51,,,,transition,23,5,,,
partial_diversity,0,,8,51,,,,transition,23,6,,,
partial_diversity,0,,8,51,,,,transition,23,7,,,
partial_diversity,0,,8,51,,,,transition,23,8,,,
partial_diversity,0,,8,52,,,,transition,23,1,,,
partial_diversity,0,,8,52,,,,transition,23,2,,,
partial_diversity,0,,8,52,,,,transition,23,3,,,
partial_diversity,0,,8,52,,,,transition,23,4,,,
partial_diversity,0,,8,52,,,,transition,23,5,,,
partial_diversity,0,,8,52,,,,transition,23,6,,,
partial_diversity,0,,8,52,,,,transition,23,7,,,
partial_diversity,0,,8,52,,,,transition,23,8,,,
partial_diversity,0,,8,53,,,,transition,23,1,,,
partial_diversity,0,,8,53,,,,transition,23,2,,,
partial_diversity,0,,8,53,,,,transition,23,3,,,
partial_diversity,0,,8,53,,,,transition,23,4,,,
partial_diversity,0,,8,53,,,,transition,23,5,,,
partial_diversity,0,,8,53,,,,transition,23,6,,,
partial_diversity,0,,8,53,,,,transition,23,7,,,
partial_diversity,0,,8,53,,,,transition,23,8,,,
partial_diversity,0,,8,54,,,,transition,23,1,,,
partial_diversity,0,,8,54,,,,transition,23,2,,,
partial_diversity,0,,8,54,,,,transition,23,3,,,
partial_diversity,0,,8,54,,,,transition,23,4,,,
partial_diversity,0,,8,54,,,,transition,23,5,,,
partial_diversity,0,,8,54,,,,transition,23,6,,,
partial_diversity,0,,8,54,,,,transition,23,7,,,
partial_diversity,0,,8,54,,,,transition,23,8,,,
partial_diversity,0,,8,55,,,,transition,23,1,,,
partial_diversity,0,,8,55,,,,transition,23,2,,,
partial_diversity,0,,8,55,,,,transition,23,3,,,
partial_diversity,0,,8,55,,,,transition,23,4,,,
partial_diversity,0,,8,55,,,,transition,23,5,,,
partial_diversity,0,,8,55,,,,transition,23,6,,,
partial_diversity,0,,8,55,,,,transition,23,7,,,
partial_diversity,0,,8,55,,,,transition,23,8,,,
partial_diversity,0,,8,56,,,,transition,23,1,,,
partial_diversity,0,,8,56,,,,transition,23,2,,,
partial_diversity,0,,8,56,,,,transition,23,3,,,
partial_diversity,0,,8,56,,,,transition,23,4,,,
partial_diversity,0,,8,56,,,,transition,23,5,,,
partial_diversity,0,,8,56,,,,transition,23,6,,,
partial_diversity,0,,8,56,,,,transition,23,7,,,
partial_diversity,0,,8,56,,,,transition,23,8,,,
partial_diversity,0,,8,57,,,,transition,23,1,,,
partial_diversity,0,,8,57,,,,transition,23,2,,,
partial_diversity,0,,8,57,,,,transition,23,3,,,
partial_diversity,0,,8,57,,,,transition,23,4,,,
partial_diversity,0,,8,57,,,,transition,23,5,,,
partial_diversity,0,,8,57,,,,transition,23,6,,,
partial_diversity,0,,8,57,,,,transition,23,7,,,
partial_diversity,0,,8,57,,,,transition,23,8,,,
partial_diversity,0,,8,58,,,,transition,23,1,,,
partial_diversity,0,,8,58,,,,transition,23,2,,,
partial_diversity,0,,8,58,,,,transition,23,3,,,
partial_diversity,0,,8,58,,,,transition,23,4,,,
partial_diversity,0,,8,58,,,,transition,23,5,,,
partial_diversity,0,,8,58,,,,transition,23,6,,,
partial_diversity,0,,8,58,,,,transition,23,7,,,
partial_diversity,0,,8,58,,,,transition,23,8,,,
partial_diversity,0,,8,59,,,,transition,23,1,,,
partial_diversity,0,,8,59,,,,transition,23,2,,,
partial_diversity,0,,8,59,,,,transition,23,3,,,
partial_diversity,0,,8,59,,,,transition,23,4,,,
partial_diversity,0,,8,59,,,,transition,23,5,,,
partial_diversity,0,,8,59,,,,transition,23,6,,,
partial_diversity,0,,8,59,,,,transition,23,7,,,
partial_diversity,0,,8,59,,,,transition,23,8,,,
partial_diversity,0,,8,60,,,,transition,23,1,,,
partial_diversity,0,,8,60,,,,transition,23,2,,,
partial_diversity,0,,8,60,,,,transition,23,3,,,
partial_diversity,0,,8,60,,,,transition,23,4,,,
partial_diversity,0,,8,60,,,,transition,23,5,,,
partial_diversity,0,,8,60,,,,transition,23,6,,,
partial_diversity,0,,8,60,,,,transition,23,7,,,
partial_diversity,0,,8,60,,,,transition,23,8,,,
partial_diversity,0,,8,61,,,,transition,23,1,,,
partial_diversity,0,,8,61,,,,transition,23,2,,,
partial_diversity,0,,8,61,,,,transition,23,3,,,
partial_diversity,0,,8,61,,,,transition,23,4,,,
partial_diversity,0,,8,61,,,,transition,23,5,,,
partial_diversity,0,,8,61,,,,transition,23,6,,,
partial_diversity,0,,8,61,,,,transition,23,7,,,
partial_diversity,0,,8,61,,,,transition,23,8,,,
partial_diversity,0,,8,62,,,,transition,23,1,,,
partial_diversity,0,,8,62,,,,transition,23,2,,,
partial_diversity,0,,8,62,,,,transition,23,3,,,
partial_diversity,0,,8,62,,,,transition,23,4,,,
partial_diversity,0,,8,62,,,,transition,23,5,,,
partial_diversity,0,,8,62,,,,transition,23,6,,,
partial_diversity,0,,8,62,,,,transition,23,7,,,
partial_diversity,0,,8,62,,,,transition,23,8,,,
partial_diversity,0,,8,63,,,,transition,23,1,,,
partial_diversity,0,,8,63,,,,transition,23,2,,,
partial_diversity,0,,8,63,,,,transition,23,3,,,
partial_diversity,0,,8,63,,,,transition,23,4,,,
partial_diversity,0,,8,63,,,,transition,23,5,,,
partial_diversity,0,,8,63,,,,transition,23,6,,,
partial_diversity,0,,8,63,,,,transition,23,7,,,
partial_diversity,0,,8,63,,,,transition,23,8,,,
partial_diversity,1,,1,0,,,,transition,37,1,,,
partial_diversity,1,,1,1,,,,transition,37,1,,,
partial_diversity,1,,1,2,,,,transition,37,1,,,
partial_diversity,1,,1,3,,,,transition,37,1,,,
partial_diversity,1,,1,4,,,,transition,37,1,,,
partial_diversity,1,,1,5,,,,transition,37,1,,,
partial_diversity,1,,1,6,,,,transition,37,1,,,
partial_diversity,1,,1,7,,,,transition,37,1,,,
partial_diversity,1,,1,8,,,,transition,37,1,,,
partial_diversity,1,,1,9,,,,transition,37,1,,,
partial_diversity,1,,1,10,,,,transition,37,1,,,
partial_diversity,1,,1,11,,,,transition,37,1,,,
partial_diversity,1,,1,12,,,,transition,37,1,,,
partial_diversity,1,,1,13,,,,transition,37,1,,,
partial_diversity,1,,1,14,,,,transition,37,1,,,
partial_diversity,1,,1,15,,,,transition,37,1,,,
partial_diversity,1,,1,16,,,,transition,37,1,,,
partial_diversity,1,,1,17,,,,transition,37,1,,,
partial_diversity,1,,1,18,,,,transition,37,1,,,
partial_diversity,1,,1,19,,,,transition,37,1,,,
partial_diversity,1,,1,20,,,,transition,37,1,,,
partial_diversity,1,,1,21,,,,transition,37,1,,,
partial_diversity,1,,1,22,,,,transition,37,1,,,
partial_diversity,1,,1,23,,,,transition,37,1,,,
partial_diversity,1,,1,24,,,,transition,37,1,,,
partial_diversity,1,,1,25,,,,transition,37,1,,,
partial_diversity,1,,1,26,,,,transition,37,1,,,
partial_diversity,1,,1,27,,,,transition,37,1,,,
partial_diversity,1,,1,28,,,,transition,37,1,,,
partial_diversity,1,,1,29,,,,transition,37,1,,,
partial_diversity,1,,1,30,,,,transition,37,1,,,
partial_diversity,1,,1,31,,,,transition,37,1,,,
partial_diversity,1,,1,32,,,,transition,37,1,,,
partial_diversity,1,,1,33,,,,transition,37,1,,,
partial_diversity,1,,1,34,,,,transition,37,1,,,
partial_diversity,1,,1,35,,,,transition,37,1,,,
partial_diversity,1,,1,36,,,,transition,37,1,,,
partial_diversity,1,,1,37,,,,transition,37,1,,,
partial_diversity,1,,1,38,,,,transition,37,1,,,
partial_diversity,1,,1,39,,,,transition,37,1,,,
partial_diversity,1,,1,40,,,,transition,37,1,,,
partial_diversity,1,,1,41,,,,transition,37,1,,,
partial_diversity,1,,1,42,,,,transition,37,1,,,
partial_diversity,1,,1,43,,,,transition,37,1,,,
partial_diversity,1,,1,44,,,,transition,37,1,,,
partial_diversity,1,,1,45,,,,transition,37,1,,,
partial_diversity,1,,1,46,,,,transition,37,1,,,
partial_diversity,1,,1,47,,,,transition,37,1,,,
partial_diversity,1,,1,48,,,,transition,37,1,,,
partial_diversity,1,,1,49,,,,transition,37,1,,,
partial_diversity,1,,1,50,,,,transition,37,1,,,
partial_diversity,1,,1,51,,,,transition,37,1,,,
partial_diversity,1,,1,52,,,,transition,37,1,,,
partial_diversity,1,,1,53,,,,transition,37,1,,,
partial_diversity,1,,1,54,,,,transition,37,1,,,
partial_diversity,1,,1,55,,,,transition,37,1,,,
partial_diversity,1,,1,56,,,,transition,37,1,,,
partial_diversity,1,,1,57,,,,transition,37,1,,,
partial_diversity,1,,1,58,,,,transition,37,1,,,
partial_diversity,1,,1,59,,,,transition,37,1,,,
partial_diversity,1,,1,60,,,,transition,37,1,,,
partial_diversity,1,,1,61,,,,transition,37,1,,,
partial_diversity,1,,1,62,,,,transition,37,1,,,
partial_diversity,1,,1,63,,,,transition,37,1,,,
partial_diversity,1,,2,0,,,,transition,37,1,,,
partial_diversity,1,,2,0,,,,transition,37,2,,,
partial_diversity,1,,2,1,,,,transition,37,1,,,
partial_diversity,1,,2,1,,,,transition,37,2,,,
partial_diversity,1,,2,2,,,,transition,37,1,,,
partial_diversity,1,,2,2,,,,transition,37,2,,,
partial_diversity,1,,2,3,,,,transition,37,1,,,
partial_diversity,1,,2,3,,,,transition,37,2,,,
partial_diversity,1,,2,4,,,,transition,37,1,,,
partial_diversity,1,,2,4,,,,transition,37,2,,,
partial_diversity,1,,2,5,,,,transition,37,1,,,
partial_diversity,1,,2,5,,,,transition,37,2,,,
partial_diversity,1,,2,6,,,,transition,37,1,,,
partial_diversity,1,,2,6,,,,transition,37,2,,,
partial_diversity,1,,2,7,,,,transition,37,1,,,
partial_diversity,1,,2,7,,,,transition,37,2,,,
partial_diversity,1,,2,8,,,,transition,37,1,,,
partial_diversity,1,,2,8,,,,transition,37,2,,,
partial_diversity,1,,2,9,,,,transition,37,1,,,
partial_diversity,1,,2,9,,,,transition,37,2,,,
partial_diversity,1,,2,10,,,,transition,37,1,,,
partial_diversity,1,,2,10,,,,transition,37,2,,,
partial_diversity,1,,2,11,,,,transition,37,1,,,
partial_diversity,1,,2,11,,,,transition,37,2,,,
partial_diversity,1,,2,12,,,,transition,37,1,,,
partial_diversity,1,,2,12,,,,transition,37,2,,,
partial_diversity,1,,2,13,,,,transition,37,1,,,
partial_diversity,1,,2,13,,,,transition,37,2,,,
partial_diversity,1,,2,14,,,,transition,37,1,,,
partial_diversity,1,,2,14,,,,transition,37,2,,,
partial_diversity,1,,2,15,,,,transition,37,1,,,
partial_diversity,1,,2,15,,,,transition,37,2,,,
partial_diversity,1,,2,16,,,,transition,37,1,,,
partial_diversity,1,,2,16,,,,transition,37,2,,,
partial_diversity,1,,2,17,,,,transition,37,1,,,
partial_diversity,1,,2,17,,,,transition,37,2,,,
partial_diversity,1,,2,18,,,,transition,37,1,,,
partial_diversity,1,,2,18,,,,transition,37,2,,,
partial_diversity,1,,2,19,,,,transition,37,1,,,
partial_diversity,1,,2,19,,,,transition,37,2,,,
partial_diversity,1,,2,20,,,,transition,37,1,,,
partial_diversity,1,,2,20,,,,transition,37,2,,,
partial_diversity,1,,2,21,,,,transition,37,1,,,
partial_diversity,1,,2,21,,,,transition,37,2,,,
partial_diversity,1,,2,22,,,,transition,37,1,,,
partial_diversity,1,,2,22,,,,transition,37,2,,,
partial_diversity,1,,2,23,,,,transition,37,1,,,
partial_diversity,1,,2,23,,,,transition,37,2,,,
partial_diversity,1,,2,24,,,,transition,37,1,,,
partial_diversity,1,,2,24,,,,transition,37,2,,,
partial_diversity,1,,2,25,,,,transition,37,1,,,
partial_diversity,1,,2,25,,,,transition,37,2,,,
partial_diversity,1,,2,26,,,,transition,37,1,,,
partial_diversity,1,,2,26,,,,transition,37,2,,,
partial_diversity,1,,2,27,,,,transition,37,1,,,
partial_diversity,1,,2,27,,,,transition,37,2,,,
partial_diversity,1,,2,28,,,,transition,37,1,,,
partial_diversity,1,,2,28,,,,transition,37,2,,,
partial_diversity,1,,2,29,,,,transition,37,1,,,
partial_diversity,1,,2,29,,,,transition,37,2,,,
partial_diversity,1,,2,30,,,,transition,37,1,,,
partial_diversity,1,,2,30,,,,transition,37,2,,,
partial_diversity,1,,2,31,,,,transition,37,1,,,
partial_diversity,1,,2,31,,,,transition,37,2,,,
partial_diversity,1,,2,32,,,,transition,37,1,,,
partial_diversity,1,,2,32,,,,transition,37,2,,,
partial_diversity,1,,2,33,,,,transition,37,1,,,
partial_diversity,1,,2,33,,,,transition,37,2,,,
partial_diversity,1,,2,34,,,,transition,37,1,,,
partial_diversity,1,,2,34,,,,transition,37,2,,,
partial_diversity,1,,2,35,,,,transition,37,1,,,
partial_diversity,1,,2,35,,,,transition,37,2,,,
partial_diversity,1,,2,36,,,,transition,37,1,,,
partial_diversity,1,,2,36,,,,transition,37,2,,,
partial_diversity,1,,2,37,,,,transition,37,1,,,
partial_diversity,1,,2,37,,,,transition,37,2,,,
partial_diversity,1,,2,38,,,,transition,37,1,,,
partial_diversity,1,,2,38,,,,transition,37,2,,,
partial_diversity,1,,2,39,,,,transition,37,1,,,
partial_diversity,1,,2,39,,,,transition,37,2,,,
partial_diversity,1,,2,40,,,,transition,37,1,,,
partial_diversity,1,,2,40,,,,transition,37,2,,,
partial_diversity,1,,2,41,,,,transition,37,1,,,
partial_diversity,1,,2,41,,,,transition,37,2,,,
partial_diversity,1,,2,42,,,,transition,37,1,,,
partial_diversity,1,,2,42,,,,transition,37,2,,,
partial_diversity,1,,2,43,,,,transition,37,1,,,
partial_diversity,1,,2,43,,,,transition,37,2,,,
partial_diversity,1,,2,44,,,,transition,37,1,,,
partial_diversity,1,,2,44,,,,transition,37,2,,,
partial_diversity,1,,2,45,,,,transition,37,1,,,
partial_diversity,1,,2,45,,,,transition,37,2,,,
partial_diversity,1,,2,46,,,,transition,37,1,,,
partial_diversity,1,,2,46,,,,transition,37,2,,,
partial_diversity,1,,2,47,,,,transition,37,1,,,
partial_diversity,1,,2,47,,,,transition,37,2,,,
partial_diversity,1,,2,48,,,,transition,37,1,,,
partial_diversity,1,,2,48,,,,transition,37,2,,,
partial_diversity,1,,2,49,,,,transition,37,1,,,
partial_diversity,1,,2,49,,,,transition,37,2,,,
partial_diversity,1,,2,50,,,,transition,37,1,,,
partial_diversity,1,,2,50,,,,transition,37,2,,,
partial_diversity,1,,2,51,,,,transition,37,1,,,
partial_diversity,1,,2,51,,,,transition,37,2,,,
partial_diversity,1,,2,52,,,,transition,37,1,,,
partial_diversity,1,,2,52,,,,transition,37,2,,,
partial_diversity,1,,2,53,,,,transition,37,1,,,
partial_diversity,1,,2,53,,,,transition,37,2,,,
partial_diversity,1,,2,54,,,,transition,37,1,,,
partial_diversity,1,,2,54,,,,transition,37,2,,,
partial_diversity,1,,2,55,,,,transition,37,1,,,
partial_diversity,1,,2,55,,,,transition,37,2,,,
partial_diversity,1,,2,56,,,,transition,37,1,,,
partial_diversity,1,,2,56,,,,transition,37,2,,,
partial_diversity,1,,2,57,,,,transition,37,1,,,
partial_diversity,1,,2,57,,,,transition,37,2,,,
partial_diversity,1,,2,58,,,,transition,37,1,,,
partial_diversity,1,,2,58,,,,transition,37,2,,,
partial_diversity,1,,2,59,,,,transition,37,1,,,
partial_diversity,1,,2,59,,,,transition,37,2,,,
partial_diversity,1,,2,60,,,,transition,37,1,,,
partial_diversity,1,,2,60,,,,transition,37,2,,,
partial_diversity,1,,2,61,,,,transition,37,1,,,
partial_diversity,1,,2,61,,,,transition,37,2,,,
partial_diversity,1,,2,62,,,,transition,37,1,,,
partial_diversity,1,,2,62,,,,transition,37,2,,,
partial_diversity,1,,2,63,,,,transition,37,1,,,
partial_diversity,1,,2,63,,,,transition,37,2,,,
partial_diversity,1,,3,0,,,,transition,37,1,,,
partial_diversity,1,,3,0,,,,transition,37,2,,,
partial_diversity,1,,3,0,,,,transition,37,3,,,
partial_diversity,1,,3,1,,,,transition,37,1,,,
partial_diversity,1,,3,1,,,,transition,37,2,,,
partial_diversity,1,,3,1,,,,transition,37,3,,,
partial_diversity,1,,3,2,,,,transition,37,1,,,
partial_diversity,1,,3,2,,,,transition,37,2,,,
partial_diversity,1,,3,2,,,,transition,37,3,,,
partial_diversity,1,,3,3,,,,transition,37,1,,,
partial_diversity,1,,3,3,,,,transition,37,2,,,
partial_diversity,1,,3,3,,,,transition,37,3,,,
partial_diversity,1,,3,4,,,,transition,37,1,,,
partial_diversity,1,,3,4,,,,transition,37,2,,,
partial_diversity,1,,3,4,,,,transition,37,3,,,
partial_diversity,1,,3,5,,,,transition,37,1,,,
partial_diversity,1,,3,5,,,,transition,37,2,,,
partial_diversity,1,,3,5,,,,transition,37,3,,,
partial_diversity,1,,3,6,,,,transition,37,1,,,
partial_diversity,1,,3,6,,,,transition,37,2,,,
partial_diversity,1,,3,6,,,,transition,37,3,,,
partial_diversity,1,,3,7,,,,transition,37,1,,,
partial_diversity,1,,3,7,,,,transition,37,2,,,
partial_diversity,1,,3,7,,,,transition,37,3,,,
partial_diversity,1,,3,8,,,,transition,37,1,,,
partial_diversity,1,,3,8,,,,transition,37,2,,,
partial_diversity,1,,3,8,,,,transition,37,3,,,
partial_diversity,1,,3,9,,,,transition,37,1,,,
partial_diversity,1,,3,9,,,,transition,37,2,,,
partial_diversity,1,,3,9,,,,transition,37,3,,,
partial_diversity,1,,3,10,,,,transition,37,1,,,
partial_diversity,1,,3,10,,,,transition,37,2,,,
partial_diversity,1,,3,10,,,,transition,37,3,,,
partial_diversity,1,,3,11,,,,transition,37,1,,,
partial_diversity,1,,3,11,,,,transition,37,2,,,
partial_diversity,1,,3,11,,,,transition,37,3,,,
partial_diversity,1,,3,12,,,,transition,37,1,,,
partial_diversity,1,,3,12,,,,transition,37,2,,,
partial_diversity,1,,3,12,,,,transition,37,3,,,
partial_diversity,1,,3,13,,,,transition,37,1,,,
partial_diversity,1,,3,13,,,,transition,37,2,,,
partial_diversity,1,,3,13,,,,transition,37,3,,,
partial_diversity,1,,3,14,,,,transition,37,1,,,
partial_diversity,1,,3,14,,,,transition,37,2,,,
partial_diversity,1,,3,14,,,,transition,37,3,,,
partial_diversity,1,,3,15,,,,transition,37,1,,,
partial_diversity,1,,3,15,,,,transition,37,2,,,
partial_diversity,1,,3,15,,,,transition,37,3,,,
partial_diversity,1,,3,16,,,,transition,37,1,,,
partial_diversity,1,,3,16,,,,transition,37,2,,,
partial_diversity,1,,3,16,,,,transition,37,3,,,
partial_diversity,1,,3,17,,,,transition,37,1,,,
partial_diversity,1,,3,17,,,,transition,37,2,,,
partial_diversity,1,,3,17,,,,transition,37,3,,,
partial_diversity,1,,3,18,,,,transition,37,1,,,
partial_diversity,1,,3,18,,,,transition,37,2,,,
partial_diversity,1,,3,18,,,,transition,37,3,,,
partial_diversity,1,,3,19,,,,transition,37,1,,,
partial_diversity,1,,3,19,,,,transition,37,2,,,
partial_diversity,1,,3,19,,,,transition,37,3,,,
partial_diversity,1,,3,20,,,,transition,37,1,,,
partial_diversity,1,,3,20,,,,transition,37,2,,,
partial_diversity,1,,3,20,,,,transition,37,3,,,
partial_diversity,1,,3,21,,,,transition,37,1,,,
partial_diversity,1,,3,21,,,,transition,37,2,,,
partial_diversity,1,,3,21,,,,transition,37,3,,,
partial_diversity,1,,3,22,,,,transition,37,1,,,
partial_diversity,1,,3,22,,,,transition,37,2,,,
partial_diversity,1,,3,22,,,,transition,37,3,,,
partial_diversity,1,,3,23,,,,transition,37,1,,,
partial_diversity,1,,3,23,,,,transition,37,2,,,
partial_diversity,1,,3,23,,,,transition,37,3,,,
partial_diversity,1,,3,24,,,,transition,37,1,,,
partial_diversity,1,,3,24,,,,transition,37,2,,,
partial_diversity,1,,3,24,,,,transition,37,3,,,
partial_diversity,1,,3,25,,,,transition,37,1,,,
partial_diversity,1,,3,25,,,,transition,37,2,,,
partial_diversity,1,,3,25,,,,transition,37,3,,,
partial_diversity,1,,3,26,,,,transition,37,1,,,
partial_diversity,1,,3,26,,,,transition,37,2,,,
partial_diversity,1,,3,26,,,,transition,37,3,,,
partial_diversity,1,,3,27,,,,transition,37,1,,,
partial_diversity,1,,3,27,,,,transition,37,2,,,
partial_diversity,1,,3,27,,,,transition,37,3,,,
partial_diversity,1,,3,28,,,,transition,37,1,,,
partial_diversity,1,,3,28,,,,transition,37,2,,,
partial_diversity,1,,3,28,,,,transition,37,3,,,
partial_diversity,1,,3,29,,,,transition,37,1,,,
partial_diversity,1,,3,29,,,,transition,37,2,,,
partial_diversity,1,,3,29,,,,transition,37,3,,,
partial_diversity,1,,3,30,,,,transition,37,1,,,
partial_diversity,1,,3,30,,,,transition,37,2,,,
partial_diversity,1,,3,30,,,,transition,37,3,,,
partial_diversity,1,,3,31,,,,transition,37,1,,,
partial_diversity,1,,3,31,,,,transition,37,2,,,
partial_diversity,1,,3,31,,,,transition,37,3,,,
partial_diversity,1,,3,32,,,,transition,37,1,,,
partial_diversity,1,,3,32,,,,transition,37,2,,,
partial_diversity,1,,3,32,,,,transition,37,3,,,
partial_diversity,1,,3,33,,,,transition,37,1,,,
partial_diversity,1,,3,33,,,,transition,37,2,,,
partial_diversity,1,,3,33,,,,transition,37,3,,,
partial_diversity,1,,3,34,,,,transition,37,1,,,
partial_diversity,1,,3,34,,,,transition,37,2,,,
partial_diversity,1,,3,34,,,,transition,37,3,,,
partial_diversity,1,,3,35,,,,transition,37,1,,,
partial_diversity,1,,3,35,,,,transition,37,2,,,
