condition,correct,delayed_termination,depth,example_id,final_correct,generated_tokens,premature_termination,record_type,seed,step,termination_correct,trajectory_exact,transition_accuracy
partial_diversity,0,,8,38,,,,transition,11,1,,,
partial_diversity,0,,8,38,,,,transition,11,2,,,
partial_diversity,0,,8,38,,,,transition,11,3,,,
partial_diversity,0,,8,38,,,,transition,11,4,,,
partial_diversity,0,,8,38,,,,transition,11,5,,,
partial_diversity,0,,8,38,,,,transition,11,6,,,
partial_diversity,0,,8,38,,,,transition,11,7,,,
partial_diversity,0,,8,38,,,,transition,11,8,,,
partial_diversity,0,,8,39,,,,transition,11,1,,,
partial_diversity,0,,8,39,,,,transition,11,2,,,
partial_diversity,0,,8,39,,,,transition,11,3,,,
partial_diversity,0,,8,39,,,,transition,11,4,,,
partial_diversity,0,,8,39,,,,transition,11,5,,,
partial_diversity,0,,8,39,,,,transition,11,6,,,
partial_diversity,0,,8,39,,,,transition,11,7,,,
partial_diversity,0,,8,39,,,,transition,11,8,,,
partial_diversity,0,,8,40,,,,transition,11,1,,,
partial_diversity,0,,8,40,,,,transition,11,2,,,
partial_diversity,0,,8,40,,,,transition,11,3,,,
partial_diversity,0,,8,40,,,,transition,11,4,,,
partial_diversity,0,,8,40,,,,transition,11,5,,,
partial_diversity,0,,8,40,,,,transition,11,6,,,
partial_diversity,0,,8,40,,,,transition,11,7,,,
partial_diversity,0,,8,40,,,,transition,11,8,,,
partial_diversity,0,,8,41,,,,transition,11,1,,,
partial_diversity,0,,8,41,,,,transition,11,2,,,
partial_diversity,0,,8,41,,,,transition,11,3,,,
partial_diversity,0,,8,41,,,,transition,11,4,,,
partial_diversity,0,,8,41,,,,transition,11,5,,,
partial_diversity,0,,8,41,,,,transition,11,6,,,
partial_diversity,0,,8,41,,,,transition,11,7,,,
partial_diversity,0,,8,41,,,,transition,11,8,,,
partial_diversity,0,,8,42,,,,transition,11,1,,,
partial_diversity,0,,8,42,,,,transition,11,2,,,
partial_diversity,0,,8,42,,,,transition,11,3,,,
partial_diversity,0,,8,42,,,,transition,11,4,,,
partial_diversity,0,,8,42,,,,transition,11,5,,,
partial_diversity,0,,8,42,,,,transition,11,6,,,
partial_diversity,0,,8,42,,,,transition,11,7,,,
partial_diversity,0,,8,42,,,,transition,11,8,,,
partial_diversity,0,,8,43,,,,transition,11,1,,,
partial_diversity,0,,8,43,,,,transition,11,2,,,
partial_diversity,0,,8,43,,,,transition,11,3,,,
partial_diversity,0,,8,43,,,,transition,11,4,,,
partial_diversity,0,,8,43,,,,transition,11,5,,,
partial_diversity,0,,8,43,,,,transition,11,6,,,
partial_diversity,0,,8,43,,,,transition,11,7,,,
partial_diversity,0,,8,43,,,,transition,11,8,,,
partial_diversity,0,,8,44,,,,transition,11,1,,,
partial_diversity,0,,8,44,,,,transition,11,2,,,
partial_diversity,0,,8,44,,,,transition,11,3,,,
partial_diversity,0,,8,44,,,,transition,11,4,,,
partial_diversity,0,,8,44,,,,transition,11,5,,,
partial_diversity,0,,8,44,,,,transition,11,6,,,
partial_diversity,0,,8,44,,,,transition,11,7,,,
partial_diversity,0,,8,44,,,,transition,11,8,,,
partial_diversity,0,,8,45,,,,transition,11,1,,,
partial_diversity,0,,8,45,,,,transition,11,2,,,
partial_diversity,0,,8,45,,,,transition,11,3,,,
partial_diversity,0,,8,45,,,,transition,11,4,,,
partial_diversity,0,,8,45,,,,transition,11,5,,,
partial_diversity,0,,8,45,,,,transition,11,6,,,
partial_diversity,0,,8,45,,,,transition,11,7,,,
partial_diversity,0,,8,45,,,,transition,11,8,,,
partial_diversity,0,,8,46,,,,transition,11,1,,,
partial_diversity,0,,8,46,,,,transition,11,2,,,
partial_diversity,0,,8,46,,,,transition,11,3,,,
partial_diversity,0,,8,46,,,,transition,11,4,,,
partial_diversity,0,,8,46,,,,transition,11,5,,,
partial_diversity,0,,8,46,,,,transition,11,6,,,
partial_diversity,0,,8,46,,,,transition,11,7,,,
partial_diversity,0,,8,46,,,,transition,11,8,,,
partial_diversity,0,,8,47,,,,transition,11,1,,,
partial_diversity,0,,8,47,,,,transition,11,2,,,
partial_diversity,0,,8,47,,,,transition,11,3,,,
partial_diversity,0,,8,47,,,,transition,11,4,,,
partial_diversity,0,,8,47,,,,transition,11,5,,,
partial_diversity,0,,8,47,,,,transition,11,6,,,
partial_diversity,0,,8,47,,,,transition,11,7,,,
partial_diversity,0,,8,47,,,,transition,11,8,,,
partial_diversity,0,,8,48,,,,transition,11,1,,,
partial_diversity,0,,8,48,,,,transition,11,2,,,
partial_diversity,0,,8,48,,,,transition,11,3,,,
partial_diversity,0,,8,48,,,,transition,11,4,,,
partial_diversity,0,,8,48,,,,transition,11,5,,,
partial_diversity,0,,8,48,,,,transition,11,6,,,
partial_diversity,0,,8,48,,,,transition,11,7,,,
partial_diversity,0,,8,48,,,,transition,11,8,,,
partial_diversity,0,,8,49,,,,transition,11,1,,,
partial_diversity,0,,8,49,,,,transition,11,2,,,
partial_diversity,0,,8,49,,,,transition,11,3,,,
partial_diversity,0,,8,49,,,,transition,11,4,,,
partial_diversity,0,,8,49,,,,transition,11,5,,,
partial_diversity,0,,8,49,,,,transition,11,6,,,
partial_diversity,0,,8,49,,,,transition,11,7,,,
partial_diversity,0,,8,49,,,,transition,11,8,,,
partial_diversity,0,,8,50,,,,transition,11,1,,,
partial_diversity,0,,8,50,,,,transition,11,2,,,
partial_diversity,0,,8,50,,,,transition,11,3,,,
partial_diversity,0,,8,50,,,,transition,11,4,,,
partial_diversity,0,,8,50,,,,transition,11,5,,,
partial_diversity,0,,8,50,,,,transition,11,6,,,
partial_diversity,0,,8,50,,,,transition,11,7,,,
partial_diversity,0,,8,50,,,,transition,11,8,,,
partial_diversity,0,,8,51,,,,transition,11,1,,,
partial_diversity,0,,8,51,,,,transition,11,2,,,
partial_diversity,0,,8,51,,,,transition,11,3,,,
partial_diversity,0,,8,51,,,,transition,11,4,,,
partial_diversity,0,,8,51,,,,transition,11,5,,,
partial_diversity,0,,8,51,,,,transition,11,6,,,
partial_diversity,0,,8,51,,,,transition,11,7,,,
partial_diversity,0,,8,51,,,,transition,11,8,,,
partial_diversity,0,,8,52,,,,transition,11,1,,,
partial_diversity,0,,8,52,,,,transition,11,2,,,
partial_diversity,0,,8,52,,,,transition,11,3,,,
partial_diversity,0,,8,52,,,,transition,11,4,,,
partial_diversity,0,,8,52,,,,transition,11,5,,,
partial_diversity,0,,8,52,,,,transition,11,6,,,
partial_diversity,0,,8,52,,,,transition,11,7,,,
partial_diversity,0,,8,52,,,,transition,11,8,,,
partial_diversity,0,,8,53,,,,transition,11,1,,,
partial_diversity,0,,8,53,,,,transition,11,2,,,
partial_diversity,0,,8,53,,,,transition,11,3,,,
partial_diversity,0,,8,53,,,,transition,11,4,,,
partial_diversity,0,,8,53,,,,transition,11,5,,,
partial_diversity,0,,8,53,,,,transition,11,6,,,
partial_diversity,0,,8,53,,,,transition,11,7,,,
partial_diversity,0,,8,53,,,,transition,11,8,,,
partial_diversity,0,,8,54,,,,transition,11,1,,,
partial_diversity,0,,8,54,,,,transition,11,2,,,
partial_diversity,0,,8,54,,,,transition,11,3,,,
partial_diversity,0,,8,54,,,,transition,11,4,,,
partial_diversity,0,,8,54,,,,transition,11,5,,,
partial_diversity,0,,8,54,,,,transition,11,6,,,
partial_diversity,0,,8,54,,,,transition,11,7,,,
partial_diversity,0,,8,54,,,,transition,11,8,,,
partial_diversity,0,,8,55,,,,transition,11,1,,,
partial_diversity,0,,8,55,,,,transition,11,2,,,
partial_diversity,0,,8,55,,,,transition,11,3,,,
partial_diversity,0,,8,55,,,,transition,11,4,,,
partial_diversity,0,,8,55,,,,transition,11,5,,,
partial_diversity,0,,8,55,,,,transition,11,6,,,
partial_diversity,0,,8,55,,,,transition,11,7,,,
partial_diversity,0,,8,55,,,,transition,11,8,,,
partial_diversity,0,,8,56,,,,transition,11,1,,,
partial_diversity,0,,8,56,,,,transition,11,2,,,
partial_diversity,0,,8,56,,,,transition,11,3,,,
partial_diversity,0,,8,56,,,,transition,11,4,,,
partial_diversity,0,,8,56,,,,transition,11,5,,,
partial_diversity,0,,8,56,,,,transition,11,6,,,
partial_diversity,0,,8,56,,,,transition,11,7,,,
partial_diversity,0,,8,56,,,,transition,11,8,,,
partial_diversity,0,,8,57,,,,transition,11,1,,,
partial_diversity,0,,8,57,,,,transition,11,2,,,
partial_diversity,0,,8,57,,,,transition,11,3,,,
partial_diversity,0,,8,57,,,,transition,11,4,,,
partial_diversity,0,,8,57,,,,transition,11,5,,,
partial_diversity,0,,8,57,,,,transition,11,6,,,
partial_diversity,0,,8,57,,,,transition,11,7,,,
partial_diversity,0,,8,57,,,,transition,11,8,,,
partial_diversity,0,,8,58,,,,transition,11,1,,,
partial_diversity,0,,8,58,,,,transition,11,2,,,
partial_diversity,0,,8,58,,,,transition,11,3,,,
partial_diversity,0,,8,58,,,,transition,11,4,,,
partial_diversity,0,,8,58,,,,transition,11,5,,,
partial_diversity,0,,8,58,,,,transition,11,6,,,
partial_diversity,0,,8,58,,,,transition,11,7,,,
partial_diversity,0,,8,58,,,,transition,11,8,,,
partial_diversity,0,,8,59,,,,transition,11,1,,,
partial_diversity,0,,8,59,,,,transition,11,2,,,
partial_diversity,0,,8,59,,,,transition,11,3,,,
partial_diversity,0,,8,59,,,,transition,11,4,,,
partial_diversity,0,,8,59,,,,transition,11,5,,,
partial_diversity,0,,8,59,,,,transition,11,6,,,
partial_diversity,0,,8,59,,,,transition,11,7,,,
partial_diversity,0,,8,59,,,,transition,11,8,,,
partial_diversity,0,,8,60,,,,transition,11,1,,,
partial_diversity,0,,8,60,,,,transition,11,2,,,
partial_diversity,0,,8,60,,,,transition,11,3,,,
partial_diversity,0,,8,60,,,,transition,11,4,,,
partial_diversity,0,,8,60,,,,transition,11,5,,,
partial_diversity,0,,8,60,,,,transition,11,6,,,
partial_diversity,0,,8,60,,,,transition,11,7,,,
partial_diversity,0,,8,60,,,,transition,11,8,,,
partial_diversity,0,,8,61,,,,transition,11,1,,,
partial_diversity,0,,8,61,,,,transition,11,2,,,
partial_diversity,0,,8,61,,,,transition,11,3,,,
partial_diversity,0,,8,61,,,,transition,11,4,,,
partial_diversity,0,,8,61,,,,transition,11,5,,,
partial_diversity,0,,8,61,,,,transition,11,6,,,
partial_diversity,0,,8,61,,,,transition,11,7,,,
partial_diversity,0,,8,61,,,,transition,11,8,,,
partial_diversity,0,,8,62,,,,transition,11,1,,,
partial_diversity,0,,8,62,,,,transition,11,2,,,
partial_diversity,0,,8,62,,,,transition,11,3,,,
partial_diversity,0,,8,62,,,,transition,11,4,,,
partial_diversity,0,,8,62,,,,transition,11,5,,,
partial_diversity,0,,8,62,,,,transition,11,6,,,
partial_diversity,0,,8,62,,,,transition,11,7,,,
partial_diversity,0,,8,62,,,,transition,11,8,,,
partial_diversity,0,,8,63,,,,transition,11,1,,,
partial_diversity,0,,8,63,,,,transition,11,2,,,
partial_diversity,0,,8,63,,,,transition,11,3,,,
partial_diversity,0,,8,63,,,,transition,11,4,,,
partial_diversity,0,,8,63,,,,transition,11,5,,,
partial_diversity,0,,8,63,,,,transition,11,6,,,
partial_diversity,0,,8,63,,,,transition,11,7,,,
partial_diversity,0,,8,63,,,,transition,11,8,,,
partial_diversity,,0,1,0,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,1,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,2,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,3,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,4,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,5,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,6,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,7,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,8,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,9,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,10,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,11,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,12,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,13,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,14,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,15,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,16,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,17,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,18,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,19,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,20,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,21,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,22,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,23,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,24,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,25,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,26,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,27,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,28,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,29,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,30,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,31,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,32,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,33,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,34,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,35,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,36,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,37,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,38,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,39,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,40,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,41,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,42,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,43,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,44,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,45,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,46,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,47,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,48,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,49,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,50,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,51,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,52,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,53,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,54,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,55,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,56,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,57,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,58,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,59,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,60,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,61,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,62,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,1,63,1,2,0,example,11,,1,1,1.0
partial_diversity,,0,2,0,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,1,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,2,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,3,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,4,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,5,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,6,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,7,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,8,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,9,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,10,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,11,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,12,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,13,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,14,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,15,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,16,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,17,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,18,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,19,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,20,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,21,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,22,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,23,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,24,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,25,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,26,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,27,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,28,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,29,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,30,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,31,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,32,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,33,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,34,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,35,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,36,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,37,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,38,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,39,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,40,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,41,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,42,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,43,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,44,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,45,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,46,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,47,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,48,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,49,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,50,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,51,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,52,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,53,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,54,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,55,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,56,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,57,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,58,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,59,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,60,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,61,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,62,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,2,63,1,3,0,example,11,,1,1,1.0
partial_diversity,,0,3,0,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,1,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,2,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,3,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,4,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,5,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,6,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,7,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,8,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,9,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,10,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,11,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,12,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,13,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,14,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,15,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,16,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,17,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,18,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,19,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,20,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,21,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,22,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,23,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,24,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,25,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,26,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,27,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,28,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,29,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,30,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,31,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,32,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,33,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,34,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,35,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,36,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,37,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,38,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,39,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,40,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,41,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,42,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,43,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,44,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,45,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,46,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,47,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,48,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,49,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,50,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,51,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,52,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,53,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,54,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,55,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,56,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,57,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,58,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,59,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,60,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,61,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,62,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,3,63,1,4,0,example,11,,1,1,1.0
partial_diversity,,0,4,0,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,1,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,2,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,3,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,4,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,5,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,6,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,7,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,8,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,9,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,10,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,11,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,12,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,13,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,14,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,15,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,16,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,17,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,18,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,19,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,20,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,21,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,22,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,23,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,24,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,25,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,26,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,27,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,28,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,29,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,30,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,31,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,32,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,33,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,34,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,35,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,36,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,37,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,38,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,39,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,40,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,41,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,42,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,43,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,44,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,45,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,46,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,47,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,48,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,49,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,50,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,51,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,52,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,53,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,54,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,55,0,3,1,example,11,,0,0,0.0
partial_diversity,,0,4,56,0,4,1,example,11,,0,0,0.0
partial_diversity,,0,4,57,0,2,1,example,11,,0,0,0.0
partial_diversity,,0,4,58,0,4,1,example,11,,0,0,0.0
