component,family,layer,mode,model_id,realization,revision,semantic,syntax,target_logprob_change
ff,alternation:number,0,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-4.7537291049957275
ff,alternation:number,0,add,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.21348655223846436
sa,alternation:number,3,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-3.096118211746216
sa,alternation:number,3,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-3.5618011951446533
sa,alternation:number,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.5397152900695801
sa,alternation:number,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-4.070552587509155
sa,alternation:number,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-3.9933021068573
sa,alternation:number,3,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.12001323699951172
sa,alternation:number,3,add,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.32083868980407715
ff,alternation:number,3,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.2954692840576172
ff,alternation:number,3,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.19433927536010742
ff,alternation:number,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.5593301057815552
ff,alternation:number,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.9324393272399902
ff,alternation:number,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,1.0077645778656006
ff,alternation:number,3,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.11296939849853516
ff,alternation:number,3,add,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.0805138349533081
sa,alternation:number,5,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.15203344821929932
sa,alternation:number,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.10928225517272949
sa,alternation:number,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.019318461418151855
sa,alternation:number,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.20130467414855957
sa,alternation:number,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.07342004776000977
sa,alternation:number,5,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.31138861179351807
sa,alternation:number,5,add,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.1745837926864624
ff,alternation:number,5,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,1.510320246219635
ff,alternation:number,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.2920440435409546
ff,alternation:number,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.5850038528442383
ff,alternation:number,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.6508388519287109
ff,alternation:number,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,0.08186197280883789
ff,alternation:number,5,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.23795509338378906
ff,alternation:number,5,add,EleutherAI/pythia-70m-deduped,3,step143000,number,alternation,-0.7309083938598633
sa,mapping:number,0,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.5942822694778442
sa,mapping:number,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.043711185455322266
sa,mapping:number,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-3.173807144165039
sa,mapping:number,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.017836451530456543
sa,mapping:number,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-2.6198008060455322
sa,mapping:number,0,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.4574291706085205
sa,mapping:number,0,add,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.05219113826751709
ff,mapping:number,0,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-3.3975634574890137
ff,mapping:number,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.0011383295059204102
ff,mapping:number,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-8.401087284088135
ff,mapping:number,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.0011383295059204102
ff,mapping:number,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-8.811732769012451
ff,mapping:number,0,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-3.402230739593506
ff,mapping:number,0,add,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.12051892280578613
sa,mapping:number,3,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-3.0823588371276855
sa,mapping:number,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.7352633476257324
sa,mapping:number,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-3.437242031097412
sa,mapping:number,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-3.507023334503174
sa,mapping:number,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-4.3263020515441895
sa,mapping:number,3,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-1.6830196380615234
sa,mapping:number,3,add,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.3099055290222168
ff,mapping:number,3,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.3890795111656189
ff,mapping:number,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.7259566783905029
ff,mapping:number,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.4732682704925537
ff,mapping:number,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.8936093151569366
ff,mapping:number,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.8260351419448853
ff,mapping:number,3,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.12471723556518555
ff,mapping:number,3,add,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.16662943363189697
sa,mapping:number,5,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.3097414970397949
sa,mapping:number,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.01795339584350586
sa,mapping:number,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.12284672260284424
sa,mapping:number,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.08560419082641602
sa,mapping:number,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.1984868049621582
sa,mapping:number,5,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.3085017204284668
sa,mapping:number,5,add,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.19736945629119873
ff,mapping:number,5,zero,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,1.1129968911409378
ff,mapping:number,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.7282955646514893
ff,mapping:number,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.08304202556610107
ff,mapping:number,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-0.1747511625289917
ff,mapping:number,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,0.5162591934204102
ff,mapping:number,5,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,1.1243309378623962
ff,mapping:number,5,add,EleutherAI/pythia-70m-deduped,2,step143000,number,mapping,-1.1564364433288574
sa,mapping:number,0,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.6601560115814209
sa,mapping:number,0,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.041555047035217285
sa,mapping:number,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-3.22114098072052
sa,mapping:number,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.006757259368896484
sa,mapping:number,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-2.656213879585266
sa,mapping:number,0,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.5273920297622681
sa,mapping:number,0,add,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.050508856773376465
ff,mapping:number,0,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-3.466610074043274
ff,mapping:number,0,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.0007293224334716797
ff,mapping:number,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-8.498786091804504
ff,mapping:number,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.0007293224334716797
ff,mapping:number,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-8.953533291816711
ff,mapping:number,0,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-3.4660927057266235
ff,mapping:number,0,add,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.1146855354309082
sa,mapping:number,3,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-3.16533625125885
sa,mapping:number,3,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.7811726331710815
sa,mapping:number,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-3.4966355562210083
sa,mapping:number,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-3.56415331363678
sa,mapping:number,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-4.370726704597473
sa,mapping:number,3,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-1.7099248170852661
sa,mapping:number,3,add,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.2730514407157898
ff,mapping:number,3,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.3205891251564026
ff,mapping:number,3,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.6811202764511108
ff,mapping:number,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.40582162141799927
ff,mapping:number,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.8480526804924011
ff,mapping:number,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.7664103209972382
ff,mapping:number,3,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.17090082168579102
ff,mapping:number,3,add,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.11916327476501465
sa,mapping:number,5,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.26368266344070435
sa,mapping:number,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.061632752418518066
sa,mapping:number,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.16593599319458008
sa,mapping:number,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.12958812713623047
sa,mapping:number,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.24116969108581543
sa,mapping:number,5,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.29563212394714355
sa,mapping:number,5,add,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.1918267011642456
ff,mapping:number,5,zero,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,1.0809251479804516
ff,mapping:number,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.6936774253845215
ff,mapping:number,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.03870248794555664
ff,mapping:number,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-0.15719616413116455
ff,mapping:number,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,0.5109041929244995
ff,mapping:number,5,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,1.084228415042162
ff,mapping:number,5,add,EleutherAI/pythia-70m-deduped,3,step143000,number,mapping,-1.1298829317092896
sa,alternation:color,0,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.0039899349212646484
sa,alternation:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.2609860897064209
sa,alternation:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.519512414932251
sa,alternation:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.23551034927368164
sa,alternation:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.5215699672698975
sa,alternation:color,0,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.0051975250244140625
sa,alternation:color,0,add,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.05469059944152832
ff,alternation:color,0,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-2.429856777191162
ff,alternation:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.002233743667602539
ff,alternation:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-2.401257038116455
ff,alternation:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-2.161195755004883
ff,alternation:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-2.401257038116455
ff,alternation:color,0,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-2.429720401763916
ff,alternation:color,0,add,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.0594484806060791
sa,alternation:color,3,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-3.2961206436157227
sa,alternation:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.7543520927429199
sa,alternation:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.2764759063720703
sa,alternation:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-2.1590771675109863
sa,alternation:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-2.5929908752441406
sa,alternation:color,3,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.7905960083007812
sa,alternation:color,3,add,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.7150425910949707
ff,alternation:color,3,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.7131500244140625
ff,alternation:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.6848828792572021
ff,alternation:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,1.1857805252075195
ff,alternation:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.26231884956359863
ff,alternation:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,1.204784631729126
ff,alternation:color,3,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.8023924827575684
ff,alternation:color,3,add,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.9808039665222168
sa,alternation:color,5,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.30159711837768555
sa,alternation:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.5586810111999512
sa,alternation:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.35158586502075195
sa,alternation:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-1.1173043251037598
sa,alternation:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.9998736381530762
sa,alternation:color,5,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.20967388153076172
sa,alternation:color,5,add,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-0.24210405349731445
ff,alternation:color,5,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,2.7285988330841064
ff,alternation:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.3377535343170166
ff,alternation:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,1.1934311389923096
ff,alternation:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,1.1555895805358887
ff,alternation:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,0.7506420612335205
ff,alternation:color,5,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,2.3520777225494385
ff,alternation:color,5,add,EleutherAI/pythia-70m-deduped,2,step143000,color,alternation,-1.7581095695495605
sa,alternation:color,0,zero,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.0008995532989501953
sa,alternation:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.19537830352783203
sa,alternation:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.4942655563354492
sa,alternation:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.29875731468200684
sa,alternation:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.49955320358276367
sa,alternation:color,0,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.1280827522277832
sa,alternation:color,0,add,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.15195870399475098
ff,alternation:color,0,zero,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-2.0190162658691406
ff,alternation:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.0005829334259033203
ff,alternation:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-2.17234468460083
ff,alternation:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-1.897911548614502
ff,alternation:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-2.17234468460083
ff,alternation:color,0,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-2.0195603370666504
ff,alternation:color,0,add,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.05672597885131836
sa,alternation:color,3,zero,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-2.9948678016662598
sa,alternation:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.4409313201904297
sa,alternation:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.5547530651092529
sa,alternation:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-1.8827381134033203
sa,alternation:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-2.340579032897949
sa,alternation:color,3,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.8906164169311523
sa,alternation:color,3,add,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.8566086292266846
ff,alternation:color,3,zero,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.6378669738769531
ff,alternation:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.7421610355377197
ff,alternation:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,1.324958086013794
ff,alternation:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.3430819511413574
ff,alternation:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,1.3724231719970703
ff,alternation:color,3,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.7354154586791992
ff,alternation:color,3,add,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,1.0567176342010498
sa,alternation:color,5,zero,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.4337472915649414
sa,alternation:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.5139837265014648
sa,alternation:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.4276406764984131
sa,alternation:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-1.095003604888916
sa,alternation:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.9728765487670898
sa,alternation:color,5,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.03238344192504883
sa,alternation:color,5,add,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-0.19250845909118652
ff,alternation:color,5,zero,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,2.7759053707122803
ff,alternation:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.16894030570983887
ff,alternation:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,1.2625653743743896
ff,alternation:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,1.1876914501190186
ff,alternation:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,0.7896325588226318
ff,alternation:color,5,project_remove,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,2.2250962257385254
ff,alternation:color,5,add,EleutherAI/pythia-70m-deduped,3,step143000,color,alternation,-1.6737871170043945
sa,mapping:color,0,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.09074318408966064
sa,mapping:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.12606346607208252
sa,mapping:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-1.0487254858016968
sa,mapping:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.06919777393341064
sa,mapping:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-3.499569535255432
sa,mapping:color,0,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.12217140197753906
sa,mapping:color,0,add,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.012549281120300293
ff,mapping:color,0,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-2.776471257209778
ff,mapping:color,0,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.00011169910430908203
ff,mapping:color,0,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-7.7729798555374146
ff,mapping:color,0,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.00011169910430908203
ff,mapping:color,0,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-4.860040307044983
ff,mapping:color,0,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-2.7776094675064087
ff,mapping:color,0,add,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.08010315895080566
sa,mapping:color,3,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-1.642569661140442
sa,mapping:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.18559610843658447
sa,mapping:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-2.0349279642105103
sa,mapping:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-1.1920756101608276
sa,mapping:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-4.052074074745178
sa,mapping:color,3,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.4954463243484497
sa,mapping:color,3,add,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.2031325101852417
ff,mapping:color,3,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.38212740421295166
ff,mapping:color,3,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.26677244901657104
ff,mapping:color,3,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.10587191581726074
ff,mapping:color,3,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.20598739385604858
ff,mapping:color,3,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.4169289469718933
ff,mapping:color,3,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.6312699317932129
ff,mapping:color,3,add,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.40213853120803833
sa,mapping:color,5,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.01770925521850586
sa,mapping:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.03170061111450195
sa,mapping:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.24519586563110352
sa,mapping:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.38185036182403564
sa,mapping:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.4292668104171753
sa,mapping:color,5,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.05466806888580322
sa,mapping:color,5,add,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.06554436683654785
ff,mapping:color,5,zero,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,1.0298724472522736
ff,mapping:color,5,replace_equivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.16591376066207886
ff,mapping:color,5,replace_syntax_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.40702635049819946
ff,mapping:color,5,replace_semantic_mismatch,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.024229764938354492
ff,mapping:color,5,replace_nonequivalent,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,0.43566441535949707
ff,mapping:color,5,project_remove,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,1.0216387063264847
ff,mapping:color,5,add,EleutherAI/pythia-70m-deduped,2,step143000,color,mapping,-0.7995436191558838
sa,mapping:color,0,zero,EleutherAI/pythia-70m-deduped,3,step143000,color,mapping,-0.11140453815460205
