dependency_span,first_top1_layer,generator_family,model_seed,nuisance_count,nuisance_type,override_crossing_layer,pattern_length,predictive_family_id,settling_delay,stable_override_layer,stable_top1_layer,surface_identity_id,top1_reversal_count
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-1-1,0,3,3,"test:nested_override:N0:randomized:(1, 1, 1):2",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-1-1,0,3,3,"test:nested_override:N0:randomized:(1, 1, 1):3",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N2:aligned:(1, 1, 1):0",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N2:aligned:(1, 1, 1):1",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N2:aligned:(1, 1, 1):2",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N2:aligned:(1, 1, 1):3",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N2:randomized:(1, 1, 1):0",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N2:randomized:(1, 1, 1):1",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N2:randomized:(1, 1, 1):2",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N2:randomized:(1, 1, 1):3",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N3:aligned:(1, 1, 1):0",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N3:aligned:(1, 1, 1):1",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N3:aligned:(1, 1, 1):2",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N3:aligned:(1, 1, 1):3",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N3:randomized:(1, 1, 1):0",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N3:randomized:(1, 1, 1):1",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N3:randomized:(1, 1, 1):2",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N3:randomized:(1, 1, 1):3",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N4:aligned:(1, 1, 1):0",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N4:aligned:(1, 1, 1):1",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N4:aligned:(1, 1, 1):2",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N4:aligned:(1, 1, 1):3",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N4:randomized:(1, 1, 1):0",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N4:randomized:(1, 1, 1):1",1
3,7,nested_override,37,2,N4,6,3,nested_override:0:1-1-1,2,6,9,"test:nested_override:N4:randomized:(1, 1, 1):2",3
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-1-1,0,6,6,"test:nested_override:N4:randomized:(1, 1, 1):3",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-1-2,0,0,3,"test:nested_override:N0:aligned:(1, 1, 2):0",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-1-2,0,0,3,"test:nested_override:N0:aligned:(1, 1, 2):1",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-1-2,0,0,3,"test:nested_override:N0:aligned:(1, 1, 2):2",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-1-2,0,0,3,"test:nested_override:N0:aligned:(1, 1, 2):3",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-1-2,0,0,3,"test:nested_override:N0:randomized:(1, 1, 2):0",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-1-2,0,0,3,"test:nested_override:N0:randomized:(1, 1, 2):1",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-1-2,0,0,3,"test:nested_override:N0:randomized:(1, 1, 2):2",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-1-2,0,0,3,"test:nested_override:N0:randomized:(1, 1, 2):3",1
3,6,nested_override,37,2,N2,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N2:aligned:(1, 1, 2):0",1
3,6,nested_override,37,2,N2,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N2:aligned:(1, 1, 2):1",1
3,6,nested_override,37,2,N2,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N2:aligned:(1, 1, 2):2",1
3,6,nested_override,37,2,N2,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N2:aligned:(1, 1, 2):3",1
3,6,nested_override,37,2,N2,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N2:randomized:(1, 1, 2):0",1
3,6,nested_override,37,2,N2,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N2:randomized:(1, 1, 2):1",1
3,6,nested_override,37,2,N2,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N2:randomized:(1, 1, 2):2",1
3,6,nested_override,37,2,N2,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N2:randomized:(1, 1, 2):3",1
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N3:aligned:(1, 1, 2):0",1
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N3:aligned:(1, 1, 2):1",1
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N3:aligned:(1, 1, 2):2",1
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N3:aligned:(1, 1, 2):3",1
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N3:randomized:(1, 1, 2):0",1
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N3:randomized:(1, 1, 2):1",1
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-1-2,2,0,8,"test:nested_override:N3:randomized:(1, 1, 2):2",3
3,4,nested_override,37,2,N3,0,3,nested_override:0:1-1-2,2,0,6,"test:nested_override:N3:randomized:(1, 1, 2):3",3
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N4:aligned:(1, 1, 2):0",1
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N4:aligned:(1, 1, 2):1",1
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N4:aligned:(1, 1, 2):2",1
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N4:aligned:(1, 1, 2):3",1
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N4:randomized:(1, 1, 2):0",1
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N4:randomized:(1, 1, 2):1",1
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N4:randomized:(1, 1, 2):2",1
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-1-2,0,0,6,"test:nested_override:N4:randomized:(1, 1, 2):3",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-1-3,0,3,3,"test:nested_override:N0:aligned:(1, 1, 3):0",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-1-3,0,3,3,"test:nested_override:N0:aligned:(1, 1, 3):1",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-1-3,0,3,3,"test:nested_override:N0:aligned:(1, 1, 3):2",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-1-3,0,3,3,"test:nested_override:N0:aligned:(1, 1, 3):3",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-1-3,0,3,3,"test:nested_override:N0:randomized:(1, 1, 3):0",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-1-3,0,3,3,"test:nested_override:N0:randomized:(1, 1, 3):1",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-1-3,0,3,3,"test:nested_override:N0:randomized:(1, 1, 3):2",1
3,4,nested_override,37,0,N0,3,3,nested_override:0:1-1-3,0,3,4,"test:nested_override:N0:randomized:(1, 1, 3):3",1
3,7,nested_override,37,2,N2,6,3,nested_override:0:1-1-3,0,6,7,"test:nested_override:N2:aligned:(1, 1, 3):0",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-3,2,6,8,"test:nested_override:N2:aligned:(1, 1, 3):1",3
3,8,nested_override,37,2,N2,6,3,nested_override:0:1-1-3,0,6,8,"test:nested_override:N2:aligned:(1, 1, 3):2",1
3,8,nested_override,37,2,N2,6,3,nested_override:0:1-1-3,0,6,8,"test:nested_override:N2:aligned:(1, 1, 3):3",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-3,2,6,8,"test:nested_override:N2:randomized:(1, 1, 3):0",3
3,8,nested_override,37,2,N2,6,3,nested_override:0:1-1-3,0,6,8,"test:nested_override:N2:randomized:(1, 1, 3):1",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-1-3,2,6,8,"test:nested_override:N2:randomized:(1, 1, 3):2",3
3,7,nested_override,37,2,N2,6,3,nested_override:0:1-1-3,0,6,7,"test:nested_override:N2:randomized:(1, 1, 3):3",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-3,0,6,6,"test:nested_override:N3:aligned:(1, 1, 3):0",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-3,2,6,8,"test:nested_override:N3:aligned:(1, 1, 3):1",3
3,7,nested_override,37,2,N3,6,3,nested_override:0:1-1-3,0,6,7,"test:nested_override:N3:aligned:(1, 1, 3):2",1
3,7,nested_override,37,2,N3,6,3,nested_override:0:1-1-3,0,6,7,"test:nested_override:N3:aligned:(1, 1, 3):3",1
3,8,nested_override,37,2,N3,6,3,nested_override:0:1-1-3,0,6,8,"test:nested_override:N3:randomized:(1, 1, 3):0",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-3,0,6,6,"test:nested_override:N3:randomized:(1, 1, 3):1",1
3,8,nested_override,37,2,N3,6,3,nested_override:0:1-1-3,0,6,8,"test:nested_override:N3:randomized:(1, 1, 3):2",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-1-3,2,6,8,"test:nested_override:N3:randomized:(1, 1, 3):3",3
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-1-3,0,6,6,"test:nested_override:N4:aligned:(1, 1, 3):0",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-1-3,0,6,6,"test:nested_override:N4:aligned:(1, 1, 3):1",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-1-3,0,6,6,"test:nested_override:N4:aligned:(1, 1, 3):2",1
3,8,nested_override,37,2,N4,6,3,nested_override:0:1-1-3,0,6,8,"test:nested_override:N4:aligned:(1, 1, 3):3",1
3,8,nested_override,37,2,N4,6,3,nested_override:0:1-1-3,0,6,8,"test:nested_override:N4:randomized:(1, 1, 3):0",1
3,7,nested_override,37,2,N4,6,3,nested_override:0:1-1-3,0,6,7,"test:nested_override:N4:randomized:(1, 1, 3):1",1
3,7,nested_override,37,2,N4,6,3,nested_override:0:1-1-3,0,6,7,"test:nested_override:N4:randomized:(1, 1, 3):2",1
3,8,nested_override,37,2,N4,6,3,nested_override:0:1-1-3,0,6,8,"test:nested_override:N4:randomized:(1, 1, 3):3",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-2-0,0,3,3,"test:nested_override:N0:aligned:(1, 2, 0):0",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-2-0,0,3,3,"test:nested_override:N0:aligned:(1, 2, 0):1",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-2-0,0,3,3,"test:nested_override:N0:aligned:(1, 2, 0):2",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-2-0,0,3,3,"test:nested_override:N0:aligned:(1, 2, 0):3",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-2-0,0,3,3,"test:nested_override:N0:randomized:(1, 2, 0):0",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-2-0,0,3,3,"test:nested_override:N0:randomized:(1, 2, 0):1",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-2-0,0,3,3,"test:nested_override:N0:randomized:(1, 2, 0):2",1
3,3,nested_override,37,0,N0,3,3,nested_override:0:1-2-0,0,3,3,"test:nested_override:N0:randomized:(1, 2, 0):3",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N2:aligned:(1, 2, 0):0",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N2:aligned:(1, 2, 0):1",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N2:aligned:(1, 2, 0):2",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N2:aligned:(1, 2, 0):3",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N2:randomized:(1, 2, 0):0",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N2:randomized:(1, 2, 0):1",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N2:randomized:(1, 2, 0):2",1
3,6,nested_override,37,2,N2,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N2:randomized:(1, 2, 0):3",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N3:aligned:(1, 2, 0):0",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N3:aligned:(1, 2, 0):1",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N3:aligned:(1, 2, 0):2",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N3:aligned:(1, 2, 0):3",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N3:randomized:(1, 2, 0):0",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N3:randomized:(1, 2, 0):1",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N3:randomized:(1, 2, 0):2",1
3,6,nested_override,37,2,N3,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N3:randomized:(1, 2, 0):3",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N4:aligned:(1, 2, 0):0",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N4:aligned:(1, 2, 0):1",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N4:aligned:(1, 2, 0):2",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N4:aligned:(1, 2, 0):3",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N4:randomized:(1, 2, 0):0",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N4:randomized:(1, 2, 0):1",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N4:randomized:(1, 2, 0):2",1
3,6,nested_override,37,2,N4,6,3,nested_override:0:1-2-0,0,6,6,"test:nested_override:N4:randomized:(1, 2, 0):3",1
3,1,nested_override,37,0,N0,0,3,nested_override:0:1-2-1,0,0,1,"test:nested_override:N0:aligned:(1, 2, 1):0",1
3,1,nested_override,37,0,N0,0,3,nested_override:0:1-2-1,0,0,1,"test:nested_override:N0:aligned:(1, 2, 1):1",1
3,1,nested_override,37,0,N0,0,3,nested_override:0:1-2-1,0,0,1,"test:nested_override:N0:aligned:(1, 2, 1):2",1
3,1,nested_override,37,0,N0,0,3,nested_override:0:1-2-1,0,0,1,"test:nested_override:N0:aligned:(1, 2, 1):3",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-2-1,0,0,3,"test:nested_override:N0:randomized:(1, 2, 1):0",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-2-1,3,0,6,"test:nested_override:N0:randomized:(1, 2, 1):1",3
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-2-1,3,0,6,"test:nested_override:N0:randomized:(1, 2, 1):2",3
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-2-1,3,0,6,"test:nested_override:N0:randomized:(1, 2, 1):3",3
3,2,nested_override,37,2,N2,0,3,nested_override:0:1-2-1,4,0,6,"test:nested_override:N2:aligned:(1, 2, 1):0",5
3,2,nested_override,37,2,N2,0,3,nested_override:0:1-2-1,0,0,2,"test:nested_override:N2:aligned:(1, 2, 1):1",1
3,2,nested_override,37,2,N2,0,3,nested_override:0:1-2-1,0,0,2,"test:nested_override:N2:aligned:(1, 2, 1):2",1
3,2,nested_override,37,2,N2,0,3,nested_override:0:1-2-1,0,0,2,"test:nested_override:N2:aligned:(1, 2, 1):3",1
3,6,nested_override,37,2,N2,0,3,nested_override:0:1-2-1,0,0,6,"test:nested_override:N2:randomized:(1, 2, 1):0",1
3,6,nested_override,37,2,N2,0,3,nested_override:0:1-2-1,5,0,11,"test:nested_override:N2:randomized:(1, 2, 1):1",3
3,3,nested_override,37,2,N2,0,3,nested_override:0:1-2-1,8,0,11,"test:nested_override:N2:randomized:(1, 2, 1):2",5
3,4,nested_override,37,2,N2,0,3,nested_override:0:1-2-1,8,0,12,"test:nested_override:N2:randomized:(1, 2, 1):3",5
3,2,nested_override,37,2,N3,0,3,nested_override:0:1-2-1,0,0,2,"test:nested_override:N3:aligned:(1, 2, 1):0",1
3,2,nested_override,37,2,N3,0,3,nested_override:0:1-2-1,4,0,6,"test:nested_override:N3:aligned:(1, 2, 1):1",5
3,2,nested_override,37,2,N3,0,3,nested_override:0:1-2-1,0,0,2,"test:nested_override:N3:aligned:(1, 2, 1):2",1
3,2,nested_override,37,2,N3,0,3,nested_override:0:1-2-1,0,0,2,"test:nested_override:N3:aligned:(1, 2, 1):3",1
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-2-1,6,0,12,"test:nested_override:N3:randomized:(1, 2, 1):0",3
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-2-1,5,0,11,"test:nested_override:N3:randomized:(1, 2, 1):1",3
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-2-1,6,0,12,"test:nested_override:N3:randomized:(1, 2, 1):2",3
3,6,nested_override,37,2,N3,0,3,nested_override:0:1-2-1,0,0,6,"test:nested_override:N3:randomized:(1, 2, 1):3",1
3,2,nested_override,37,2,N4,0,3,nested_override:0:1-2-1,2,0,4,"test:nested_override:N4:aligned:(1, 2, 1):0",3
3,3,nested_override,37,2,N4,0,3,nested_override:0:1-2-1,0,0,3,"test:nested_override:N4:aligned:(1, 2, 1):1",1
3,2,nested_override,37,2,N4,0,3,nested_override:0:1-2-1,4,0,6,"test:nested_override:N4:aligned:(1, 2, 1):2",5
3,2,nested_override,37,2,N4,0,3,nested_override:0:1-2-1,2,0,4,"test:nested_override:N4:aligned:(1, 2, 1):3",3
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-2-1,5,0,11,"test:nested_override:N4:randomized:(1, 2, 1):0",3
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-2-1,0,0,6,"test:nested_override:N4:randomized:(1, 2, 1):1",1
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-2-1,6,0,12,"test:nested_override:N4:randomized:(1, 2, 1):2",3
3,6,nested_override,37,2,N4,0,3,nested_override:0:1-2-1,6,0,12,"test:nested_override:N4:randomized:(1, 2, 1):3",3
3,5,nested_override,37,0,N0,5,3,nested_override:0:1-2-2,0,5,5,"test:nested_override:N0:aligned:(1, 2, 2):0",1
3,5,nested_override,37,0,N0,5,3,nested_override:0:1-2-2,0,5,5,"test:nested_override:N0:aligned:(1, 2, 2):1",1
3,5,nested_override,37,0,N0,5,3,nested_override:0:1-2-2,0,5,5,"test:nested_override:N0:aligned:(1, 2, 2):2",1
3,5,nested_override,37,0,N0,5,3,nested_override:0:1-2-2,0,5,5,"test:nested_override:N0:aligned:(1, 2, 2):3",1
3,5,nested_override,37,0,N0,5,3,nested_override:0:1-2-2,0,5,5,"test:nested_override:N0:randomized:(1, 2, 2):0",1
3,5,nested_override,37,0,N0,5,3,nested_override:0:1-2-2,0,5,5,"test:nested_override:N0:randomized:(1, 2, 2):1",1
3,5,nested_override,37,0,N0,4,3,nested_override:0:1-2-2,0,4,5,"test:nested_override:N0:randomized:(1, 2, 2):2",1
3,5,nested_override,37,0,N0,5,3,nested_override:0:1-2-2,0,5,5,"test:nested_override:N0:randomized:(1, 2, 2):3",1
3,10,nested_override,37,2,N2,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N2:aligned:(1, 2, 2):0",1
3,10,nested_override,37,2,N2,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N2:aligned:(1, 2, 2):1",1
3,10,nested_override,37,2,N2,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N2:aligned:(1, 2, 2):2",1
3,10,nested_override,37,2,N2,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N2:aligned:(1, 2, 2):3",1
3,10,nested_override,37,2,N2,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N2:randomized:(1, 2, 2):0",1
3,10,nested_override,37,2,N2,10,3,nested_override:0:1-2-2,7,17,17,"test:nested_override:N2:randomized:(1, 2, 2):1",5
3,10,nested_override,37,2,N2,6,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N2:randomized:(1, 2, 2):2",1
3,10,nested_override,37,2,N2,10,3,nested_override:0:1-2-2,,,,"test:nested_override:N2:randomized:(1, 2, 2):3",6
3,10,nested_override,37,2,N3,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N3:aligned:(1, 2, 2):0",1
3,10,nested_override,37,2,N3,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N3:aligned:(1, 2, 2):1",1
3,10,nested_override,37,2,N3,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N3:aligned:(1, 2, 2):2",1
3,10,nested_override,37,2,N3,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N3:aligned:(1, 2, 2):3",1
3,10,nested_override,37,2,N3,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N3:randomized:(1, 2, 2):0",1
3,10,nested_override,37,2,N3,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N3:randomized:(1, 2, 2):1",1
3,10,nested_override,37,2,N3,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N3:randomized:(1, 2, 2):2",1
3,10,nested_override,37,2,N3,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N3:randomized:(1, 2, 2):3",1
3,10,nested_override,37,2,N4,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N4:aligned:(1, 2, 2):0",1
3,10,nested_override,37,2,N4,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N4:aligned:(1, 2, 2):1",1
3,10,nested_override,37,2,N4,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N4:aligned:(1, 2, 2):2",1
3,10,nested_override,37,2,N4,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N4:aligned:(1, 2, 2):3",1
3,10,nested_override,37,2,N4,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N4:randomized:(1, 2, 2):0",1
3,11,nested_override,37,2,N4,11,3,nested_override:0:1-2-2,6,17,17,"test:nested_override:N4:randomized:(1, 2, 2):1",7
3,10,nested_override,37,2,N4,10,3,nested_override:0:1-2-2,0,10,10,"test:nested_override:N4:randomized:(1, 2, 2):2",1
3,10,nested_override,37,2,N4,8,3,nested_override:0:1-2-2,,,,"test:nested_override:N4:randomized:(1, 2, 2):3",8
3,1,nested_override,37,0,N0,0,3,nested_override:0:1-2-3,0,0,1,"test:nested_override:N0:aligned:(1, 2, 3):0",1
3,1,nested_override,37,0,N0,0,3,nested_override:0:1-2-3,0,0,1,"test:nested_override:N0:aligned:(1, 2, 3):1",1
3,1,nested_override,37,0,N0,0,3,nested_override:0:1-2-3,0,0,1,"test:nested_override:N0:aligned:(1, 2, 3):2",1
3,1,nested_override,37,0,N0,0,3,nested_override:0:1-2-3,0,0,1,"test:nested_override:N0:aligned:(1, 2, 3):3",1
3,2,nested_override,37,0,N0,0,3,nested_override:0:1-2-3,0,0,2,"test:nested_override:N0:randomized:(1, 2, 3):0",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-2-3,0,0,3,"test:nested_override:N0:randomized:(1, 2, 3):1",1
3,3,nested_override,37,0,N0,0,3,nested_override:0:1-2-3,0,0,3,"test:nested_override:N0:randomized:(1, 2, 3):2",1
3,2,nested_override,37,0,N0,0,3,nested_override:0:1-2-3,0,0,2,"test:nested_override:N0:randomized:(1, 2, 3):3",1
3,4,nested_override,37,2,N2,0,3,nested_override:0:1-2-3,0,0,4,"test:nested_override:N2:aligned:(1, 2, 3):0",1
3,2,nested_override,37,2,N2,0,3,nested_override:0:1-2-3,2,0,4,"test:nested_override:N2:aligned:(1, 2, 3):1",3
3,4,nested_override,37,2,N2,0,3,nested_override:0:1-2-3,0,0,4,"test:nested_override:N2:aligned:(1, 2, 3):2",1
3,2,nested_override,37,2,N2,0,3,nested_override:0:1-2-3,2,0,4,"test:nested_override:N2:aligned:(1, 2, 3):3",3
3,5,nested_override,37,2,N2,0,3,nested_override:0:1-2-3,0,0,5,"test:nested_override:N2:randomized:(1, 2, 3):0",1
3,4,nested_override,37,2,N2,0,3,nested_override:0:1-2-3,0,0,4,"test:nested_override:N2:randomized:(1, 2, 3):1",1
3,4,nested_override,37,2,N2,0,3,nested_override:0:1-2-3,0,0,4,"test:nested_override:N2:randomized:(1, 2, 3):2",1
3,4,nested_override,37,2,N2,0,3,nested_override:0:1-2-3,2,0,6,"test:nested_override:N2:randomized:(1, 2, 3):3",3
3,4,nested_override,37,2,N3,0,3,nested_override:0:1-2-3,0,0,4,"test:nested_override:N3:aligned:(1, 2, 3):0",1
3,4,nested_override,37,2,N3,0,3,nested_override:0:1-2-3,0,0,4,"test:nested_override:N3:aligned:(1, 2, 3):1",1
3,2,nested_override,37,2,N3,0,3,nested_override:0:1-2-3,2,0,4,"test:nested_override:N3:aligned:(1, 2, 3):2",3
3,2,nested_override,37,2,N3,0,3,nested_override:0:1-2-3,2,0,4,"test:nested_override:N3:aligned:(1, 2, 3):3",3
3,4,nested_override,37,2,N3,0,3,nested_override:0:1-2-3,0,0,4,"test:nested_override:N3:randomized:(1, 2, 3):0",1
